bootstrap_sample,selected_trace_indices,fit_start_ns,fit_stop_ns,ambient_temperature_K,S_e_mW_per_K,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
656.0,"2,2,1",15.0,35.0,314.288846998901,0.00346195309211227,0.06642068096620624,19.185898595084787,1.0795331809870505
657.0,"2,1,2",15.0,37.0,314.4856215045905,0.003569003131287402,0.0524307999466268,14.690600713402594,1.2805168602935557
658.0,"1,0,1",14.0,33.0,314.3530304334555,0.0035101628435298955,0.07735727322557062,22.038086742374173,1.2144249090736283
659.0,"1,2,0",16.0,34.0,314.443960331698,0.0037591872899225176,0.03253611354060959,8.655092452517897,1.1537860400842754
660.0,"2,2,2",13.0,34.0,314.47337659034326,0.0035612918152834357,0.061964753716506706,17.399515942665055,1.3670501887273687
661.0,"0,0,2",14.0,34.0,314.41295310399977,0.0035517129491253797,0.055525140850568866,15.633341333015695,1.36970659254608
662.0,"2,2,2",15.0,33.0,314.5238580580491,0.003911529045834788,0.03653265559347646,9.339737776555296,1.237490607804591
663.0,"1,1,2",16.0,34.0,314.4254132440436,0.003663997194943338,0.04402221213670903,12.014805087040962,1.0400021522463927
664.0,"0,1,0",16.0,33.0,314.4132892954723,0.003944682310405113,0.06212174499572546,15.748225105951727,1.11181408427983
665.0,"1,0,1",16.0,35.0,314.3898863133077,0.0037349337650208225,0.038826110986732575,10.395394785941034,1.0648460316503476
666.0,"1,2,1",14.0,34.0,314.53422926725085,0.0037367876676438986,0.06459464587485561,17.28614297091799,1.1756187665606177
667.0,"0,0,0",15.0,37.0,314.3771225470781,0.003995154123543516,0.0170739454643526,4.273663777759044,2.0606584389850995
668.0,"0,1,0",16.0,35.0,314.33019911030743,0.003462968152568088,0.04283241316336768,12.368699703924154,1.068586451978688
669.0,"2,0,2",14.0,37.0,314.3321062475717,0.0035514041580961405,0.041232238265088386,11.61012276541131,1.3846590625201733
670.0,"0,0,0",14.0,35.0,314.3103979692465,0.003445345465106052,0.03291046869181721,9.55215348507996,1.335160813258224
671.0,"0,1,1",16.0,33.0,314.25651136641835,0.0035555450381873524,0.048270117623893716,13.576010739693018,0.8144511151365573
672.0,"1,2,2",14.0,35.0,314.27924580174505,0.0037343137615189386,0.05157553214577781,13.811247645350338,1.1831978257529363
673.0,"1,0,0",14.0,35.0,314.31274330402397,0.003681005528567494,0.031467049530508835,8.54849287410731,1.268522754028586
674.0,"0,1,2",13.0,37.0,314.25712370379625,0.003714820635366566,0.04210251502388979,11.333660264255332,1.288102830325724
675.0,"1,2,0",17.0,36.0,314.5365231132977,0.003731601922370794,0.04699539547967412,12.593893040396065,1.0101920193137262
676.0,"2,0,2",15.0,37.0,314.31801265483404,0.003491060936145631,0.0747784834151861,21.41998801594871,1.3141263922155912
677.0,"0,0,1",14.0,34.0,314.25623483802894,0.0035099653637018775,0.11885772626025792,33.86293422989835,1.3947248536999761
678.0,"0,1,0",14.0,37.0,314.34961083392636,0.0034560094754084504,0.029063400904789392,8.40952581628976,1.3541163873462687
679.0,"1,2,0",14.0,35.0,314.474830190656,0.003540271404084308,0.035930673483701776,10.149129652107916,1.259940921099995
680.0,"2,2,2",15.0,37.0,314.26530828827816,0.0037129046337278713,0.06590894974802475,17.751317701324883,1.4944229857512563
681.0,"2,2,0",15.0,34.0,314.53107157391423,0.0042052137396224945,0.07354934422226626,17.49003707689513,1.6427866689091448
682.0,"2,2,2",16.0,36.0,314.3279709342605,0.003902561987623064,0.033714021351921634,8.638945764050721,1.4859571402977527
683.0,"0,0,2",16.0,36.0,314.4354413970409,0.0036123959804525343,0.07049247936393564,19.514050991471002,1.1558063502254683
684.0,"2,1,1",16.0,34.0,314.42576035536126,0.0037377012149373188,0.017276819111023002,4.622311446933763,1.559239900191212
685.0,"1,2,2",14.0,34.0,314.4559085683127,0.003878715771146189,0.03993008499965968,10.2946664194113,1.3141334801350106
686.0,"2,2,2",13.0,36.0,314.31589575598883,0.003490666611917306,0.04361335539361918,12.494276951204982,1.4061688819809484
687.0,"2,2,0",17.0,36.0,314.5130771937212,0.004192366107893382,0.03749190764148311,8.942899230793175,1.2765676400347685
688.0,"1,0,1",17.0,33.0,314.48781293727154,0.0036790979100055007,0.04107164415935705,11.163509415626192,0.9138510995510785
689.0,"2,1,2",13.0,36.0,314.4104717549834,0.0035353588609903044,0.03964264222284639,11.21318762297922,1.1630263474141378
690.0,"0,1,2",16.0,37.0,314.3327038178655,0.0037407715970342393,0.05659828400498368,15.130109534047993,1.0383633254804456
691.0,"1,1,2",13.0,37.0,314.42875989419446,0.0036036196835421558,0.033319766761232904,9.246194018032847,1.3549493310939968
692.0,"1,1,2",15.0,34.0,314.5293803600184,0.0036347513917849225,0.05098230722438162,14.02635331252894,0.8662587206413522
693.0,"1,2,1",16.0,36.0,314.3817916390087,0.003911784959696977,0.034666399234056094,8.862041137542871,1.2756813857471423
694.0,"0,1,2",16.0,36.0,314.51728444231935,0.00363919450252897,0.04519601864979797,12.419236899371576,1.07413439507556
695.0,"2,2,0",17.0,37.0,314.4289491237631,0.003994561964395908,0.051850935672870954,12.980380861537666,1.3588296692531245
696.0,"0,1,0",15.0,35.0,314.2974676302533,0.0036218973649753627,0.029603425698706103,8.173457918763381,1.0806029683235203
697.0,"0,2,2",17.0,36.0,314.31801265483404,0.003491060936145631,0.07236872231616044,20.729721892526012,1.2389908892094919
698.0,"2,0,2",16.0,35.0,314.4539862570239,0.003613165482477311,0.04188976451896099,11.593646823571424,1.1642494969646437
699.0,"2,0,2",17.0,35.0,314.2752591324262,0.0034885277265841196,0.042613319894461,12.215273385883883,1.1095654435197342
700.0,"2,0,1",14.0,33.0,314.45893349141306,0.003648082559271045,0.04883389915722775,13.386182566818245,1.3213781381353702
701.0,"2,2,0",17.0,34.0,314.38068823936896,0.0035441045793931664,0.04727726489993413,13.339692393622622,1.0999896899555912
702.0,"1,1,1",16.0,33.0,314.3409758959977,0.003688904685338499,0.046067997242635675,12.488259028684666,0.7939262298723373
703.0,"0,0,0",13.0,34.0,314.37468915673185,0.00360432423807355,0.04470550596808858,12.40329754350372,1.1562751304396206
704.0,"2,2,0",16.0,34.0,314.37468915673185,0.00360432423807355,0.040871878301015414,11.339678564229487,1.1293215193244974
705.0,"2,0,2",15.0,36.0,314.4957454970755,0.003827869986137765,0.08902973716506779,23.258297039209737,1.6270922545774054
706.0,"1,1,0",17.0,34.0,314.41562711979526,0.003639168228580606,0.04321453772753918,11.874839252593237,1.0123972971622053
707.0,"0,0,1",13.0,36.0,314.31555162424416,0.00420372150007217,0.06914016424996233,16.447370323836946,1.4683659318637485
708.0,"2,0,1",17.0,34.0,314.42127158093103,0.003478869365361249,0.09850033175327551,28.313892074831372,1.2646672608153298
709.0,"2,0,0",16.0,36.0,314.25499040023936,0.003878078975269652,0.033484271734811256,8.63424183683186,1.4249653601512835
710.0,"1,2,1",17.0,35.0,314.35473372018333,0.0038137168760241963,0.03287904078012425,8.621258957849195,1.3013605873901222
711.0,"1,1,1",17.0,34.0,314.2784413820403,0.003744369806104004,0.02127837904448287,5.682766432363396,1.0572276555618716
712.0,"0,2,0",17.0,33.0,314.27534613233604,0.003464993969781028,0.04122152941533118,11.89656598967651,0.9717242683966797
713.0,"2,0,2",15.0,34.0,314.4091279304459,0.003468870417253051,0.04715318292899277,13.593238506249163,1.1069407515300655
714.0,"1,2,0",14.0,35.0,314.43135197566204,0.0038019242800443258,0.03927809303953787,10.331108708740496,1.2707258691217749
715.0,"2,0,0",15.0,34.0,314.45474049810906,0.003619145588443148,0.06694375644072938,18.497116185239356,1.3534550401754606
716.0,"0,0,2",15.0,35.0,314.44335430074534,0.004002658232761011,0.043192048816389036,10.790841062289598,1.2863699016779782
717.0,"1,1,0",17.0,35.0,314.50321803977266,0.0037123975916783796,0.054441285937204216,14.664723966861331,1.1041207301973464
718.0,"1,0,1",16.0,37.0,314.51109513882454,0.003736165324535533,0.04080063764028051,10.920458303154104,1.103133593563839
719.0,"2,2,1",16.0,35.0,314.4598375443344,0.003896157060498276,0.052676002905765226,13.519989591751349,1.0765637978032923
720.0,"1,1,2",16.0,36.0,314.38133428293236,0.004368183302570493,0.046552995424823364,10.657289815981136,1.1213701097159812
721.0,"1,1,1",16.0,35.0,314.49088724871626,0.004385485775996603,0.028267690947746622,6.445737688277596,1.1551643084441705
722.0,"2,1,1",17.0,34.0,314.3409758959977,0.003688904685338499,0.048503972923262334,13.14861105412691,0.8764157028381093
723.0,"2,0,2",13.0,34.0,314.54757504022854,0.003884304561177766,0.049576560326715355,12.763304098812265,1.3956381919851997
724.0,"1,0,0",13.0,36.0,314.46205006090025,0.003512542657496246,0.06118591975790119,17.419267386638587,1.4697670455436376
725.0,"0,1,2",13.0,37.0,314.31510122583364,0.003782590825842545,0.03953345608655638,10.451422822808382,1.614326552120949
726.0,"2,0,2",17.0,35.0,314.40393980714816,0.0035009416094568123,0.05690709130006345,16.254795894437343,0.9446551059827856
727.0,"0,1,2",16.0,36.0,314.51291721558493,0.004047370024857368,0.0377437565527395,9.325501824871973,1.23432108370648
728.0,"1,2,2",13.0,33.0,314.52652133803815,0.003749856828869441,0.05275871588073991,14.069528061594378,1.192694836577704
729.0,"0,0,0",17.0,37.0,314.34120580424997,0.003628504846670294,0.016304980136514952,4.493580917075874,1.792717779674293
730.0,"1,1,1",13.0,36.0,314.4735032160945,0.0037988808905190857,0.03379326428803018,8.8955840580231,1.2784512299838693
731.0,"1,2,0",16.0,35.0,314.39257629360105,0.003716598629400937,0.02695819358033514,7.25345840873875,1.4033292140779283
732.0,"2,1,2",13.0,37.0,314.4654968524832,0.0036002310085173996,0.0476061501382845,13.223082081582605,1.205042724518868
733.0,"1,2,1",17.0,33.0,314.4655976089112,0.0036933434041806212,0.05270975202616007,14.271554593731011,0.9591828268167292
734.0,"1,1,2",14.0,36.0,314.3772868270521,0.0037150825920291603,0.038204725398823705,10.28368130517294,1.2040360702904767
735.0,"2,2,0",14.0,36.0,314.46272030388127,0.003680389891551654,0.045921465328194945,12.477337097791677,1.263520449906741
736.0,"2,0,1",15.0,35.0,314.47181420213093,0.0038033299393489747,0.0416929572441223,10.962224658126553,1.1073442242855145
737.0,"0,0,1",17.0,36.0,314.30966965309864,0.00374030164498159,0.04937031964429676,13.199555632240928,1.0568879159455058
738.0,"0,0,0",16.0,37.0,314.30698815876895,0.0035941565343579622,0.029238919027228357,8.135126766940164,1.431683438509406
739.0,"0,0,1",16.0,35.0,314.4076486490975,0.003582228707644201,0.03228534909017571,9.012643168561867,1.0500540730789498
740.0,"2,2,2",14.0,36.0,314.45724060203304,0.0035421158334877543,0.03808864528103162,10.75307727684544,1.3613024631310275
741.0,"0,1,2",15.0,34.0,314.507522532783,0.0038167804043275216,0.041622284862187824,10.90507717315774,1.0751308169030875
742.0,"2,2,1",14.0,33.0,314.3478938698846,0.0037242878309129064,0.02918935500396246,7.837566893106512,1.3088749333536012
743.0,"0,0,1",16.0,35.0,314.4372577138065,0.003699928804041463,0.1000692069906872,27.046252047169332,1.104507873599114
744.0,"1,0,0",15.0,35.0,314.4843115703243,0.0038228842220261617,0.06794394645193018,17.772954268523282,1.3997049032478195
745.0,"2,1,2",17.0,37.0,314.48488053553945,0.004103654958454976,0.04496387068916917,10.957030048671061,0.9457802524876261
746.0,"2,0,1",13.0,36.0,314.2770683303624,0.004191512237759449,0.04006295640722532,9.558115098965038,1.3526481222810516
747.0,"2,0,0",14.0,35.0,314.4064602438187,0.0035359519402829915,0.08218449522934962,23.242537403597225,1.4302454203967425
748.0,"0,0,2",13.0,33.0,314.27741180560906,0.0037284381066438055,0.05728504803754274,15.364355367858984,1.2537378780559212
749.0,"0,2,2",17.0,35.0,314.43357154316715,0.0036029531400318194,0.0486936744506336,13.514934154875954,1.1052275112847596
750.0,"2,0,1",13.0,35.0,314.35651606739606,0.003859526054262359,0.07251350274315524,18.788188426160055,1.4331801550060201
751.0,"0,2,2",16.0,33.0,314.4404011316397,0.003665774334784877,0.05391991732193803,14.709011629626753,1.1039071233321611
752.0,"0,1,1",13.0,37.0,314.49471468651996,0.0036176653135377656,0.055702666147085356,15.397407255623914,1.2976347589571058
753.0,"2,1,0",15.0,35.0,314.3153928584227,0.003630641835765183,0.04888854228279846,13.465537085261635,1.0977225979861944
754.0,"0,2,1",17.0,35.0,314.2770683303624,0.004191512237759449,0.06073132554627185,14.489120417965298,1.3433907273148227
755.0,"2,1,0",14.0,36.0,314.4082898537512,0.003813806129856709,0.04305782185355131,11.289987059507155,1.3869236987991704
756.0,"2,1,0",15.0,37.0,314.507522532783,0.0038167804043275216,0.057872050496367386,15.162530815435755,1.1703692979248184
757.0,"0,2,2",16.0,37.0,314.25336560601716,0.0034789522351610447,0.04062170035963187,11.676417959716956,1.2003457729438318
758.0,"2,1,2",17.0,37.0,314.35380096173714,0.0035387995633284395,0.02923999297172259,8.262686950322989,1.1677076753308893
759.0,"0,2,0",16.0,34.0,314.534966633416,0.003557412661831974,0.03399953198954707,9.557376447869897,1.2175820451815809
760.0,"0,2,1",13.0,35.0,314.41209324812934,0.0038233862527579042,0.044849019966989034,11.73018288032979,1.3297110294610426
761.0,"1,0,2",14.0,33.0,314.50213116357224,0.003626168136580763,0.04305925218585847,11.874587874587773,1.202450785844925
762.0,"0,0,2",13.0,36.0,314.3956097058624,0.003455496314892153,0.05628475251459478,16.288471289066166,1.171721080419193
763.0,"1,1,0",16.0,34.0,314.25614743569423,0.00374661140952426,0.029632122697158772,7.909046190867556,0.9715272634876656
764.0,"1,2,2",15.0,33.0,314.29692741380984,0.003690096988887466,0.03861370335575831,10.46414321142275,1.1517940464632281
765.0,"0,0,2",15.0,33.0,314.33215701879,0.0038023207580750425,0.07454453667457644,19.6050100497874,1.162335789387976
766.0,"1,2,0",15.0,33.0,314.45108722812074,0.0035797483688173796,0.05597001947463897,15.635182618472554,1.3264090945447495
767.0,"1,1,1",15.0,34.0,314.51078956188917,0.004096731896859896,0.04812557727748435,11.747309438133387,1.0928086042993772
768.0,"2,1,0",17.0,35.0,314.48455111354986,0.0034360934344678917,0.05042106285665402,14.673949884736517,0.9048569012432912
769.0,"2,2,2",13.0,33.0,314.508333764257,0.0037101140680308392,0.040982710340129735,11.046213024356284,1.4922445835106322
770.0,"2,0,2",13.0,35.0,314.25837231037184,0.00374862540214599,0.04733088814316578,12.626198423579503,1.2954621908308854
771.0,"2,2,0",13.0,34.0,314.52474750744665,0.003790056027261281,0.046702953504189335,12.322496862384694,1.429417323469323
772.0,"2,1,0",15.0,33.0,314.5085480634494,0.0034139953322511714,0.08399909325514052,24.604337463974193,1.5285503721187381
773.0,"2,0,1",13.0,36.0,314.49203367708895,0.0038320005039018433,0.06777740637700998,17.687212281939225,1.410350136679624
774.0,"1,1,2",15.0,34.0,314.4359182213764,0.0034345549575913385,0.05187809623914366,15.104750653204249,0.9585597886771462
775.0,"1,0,1",14.0,36.0,314.36685141208415,0.0035951098195532148,0.03893044335080564,10.828721598174642,1.1215210303871885
776.0,"2,0,1",17.0,36.0,314.51566533558116,0.003990462633228816,0.027569395808409867,6.908821944312395,1.428588587915709
777.0,"0,0,1",14.0,34.0,314.5490785517885,0.004076996098228475,0.030504016450818416,7.481983233703102,1.2748274954684329
778.0,"2,1,1",13.0,37.0,314.5078806570776,0.003531632641666969,0.03975070472288431,11.255617091624101,1.139083296164639
779.0,"0,1,2",15.0,37.0,314.4526332471906,0.003773067689481632,0.03797825711149464,10.065617751138818,1.3885489351340514
780.0,"1,1,0",17.0,33.0,314.54301084083306,0.0035827713050097824,0.06716297187765422,18.746095176027662,1.0652312175376477
781.0,"0,2,1",15.0,34.0,314.38932072478553,0.003626089265183524,0.025714526228996316,7.091531495349122,1.3107621166097667
782.0,"0,2,2",17.0,35.0,314.4310289933095,0.0035776083659873024,0.03248268931913066,9.079442464398001,1.2168896788693775
783.0,"1,2,1",13.0,34.0,314.2629105243467,0.0037289955053480994,0.05098512502292516,13.672616378808355,1.2842938926575451
784.0,"2,2,1",14.0,36.0,314.4590292244246,0.0036897041276309508,0.0475712536636385,12.892972449306548,1.2227168619157134
785.0,"2,1,2",14.0,35.0,314.53578912668956,0.0034642465876002265,0.060653090092975946,17.50830622452656,1.4056273730519275
786.0,"0,1,1",14.0,36.0,314.3305103087038,0.003780894710706897,0.02816148815295059,7.448366142860763,1.1877407401417304
787.0,"0,1,2",17.0,33.0,314.5261912943248,0.003718253888110312,0.0461530811668588,12.412568521595679,0.9351301163393443
788.0,"0,2,1",13.0,34.0,314.33306786094346,0.003611488534482549,0.05223868555582467,14.46458573993767,1.4053925706635568
789.0,"2,0,1",13.0,34.0,314.5176166192922,0.004137614816591986,0.03687126826080358,8.911237487102097,1.2403460170192082
790.0,"0,1,0",17.0,36.0,314.4527422723232,0.0038275308787540704,0.048833071982885924,12.758374401092215,1.2341268111601602
791.0,"0,2,2",16.0,34.0,314.4749054354351,0.0036018006959904446,0.05964296553470382,16.55920762109322,1.1227276315923602
792.0,"2,1,0",16.0,36.0,314.3270900840052,0.003748985294236796,0.05041561882313055,13.447803836582924,1.071746500232799
793.0,"2,2,1",13.0,36.0,314.4830535052574,0.003972631182349409,0.04366419464947384,10.99125306257373,1.2764565258622207
794.0,"0,1,0",13.0,33.0,314.28976295004236,0.0034413386082414103,0.01770609745121605,5.145119230293995,1.2092982468623727
795.0,"1,0,0",17.0,37.0,314.313869883193,0.0034111243574513985,0.0529012457816137,15.508448311494146,1.0871046801040414
796.0,"0,1,1",13.0,37.0,314.4513549327119,0.0035064748002017958,0.03857164745686941,11.000121105860973,1.24668642425204
797.0,"0,2,0",15.0,35.0,314.47934995185136,0.003642613411810262,0.03665174488067537,10.061936510155393,1.2492818553539493
798.0,"2,1,2",16.0,37.0,314.3503223277536,0.003577609712761909,0.028449873729871202,7.952201613380556,1.3106408304405066
799.0,"1,0,2",14.0,34.0,314.2650841052153,0.0040978298814668855,0.05036345351741555,12.290274358433622,1.1906612562215735
800.0,"0,1,0",14.0,35.0,314.43888761296364,0.00371668874563791,0.027647816598770705,7.43883023059694,1.354643989725257
801.0,"2,0,0",16.0,33.0,314.3136004814429,0.0038134596873578832,0.0606511414278107,15.904492613066596,1.1350160764559791
802.0,"2,2,1",13.0,34.0,314.43746427215063,0.0034810042110899396,0.05296086756048962,15.214249782222184,1.1326642471915862
803.0,"2,1,0",15.0,37.0,314.34561129525304,0.003611182603892065,0.047063075984599814,13.032593791816597,1.2005635686552771
804.0,"2,1,1",13.0,36.0,314.47743242135897,0.004049313047134403,0.054448329185497274,13.446312634195815,1.227878231253778
805.0,"1,0,2",13.0,33.0,314.428800754058,0.0036236165485443107,0.06742956347164296,18.60836061661407,1.4574892918739422
806.0,"1,2,2",17.0,35.0,314.49357819619047,0.0037407861100049993,0.07635518575950621,20.411534772140225,1.170693235504274
807.0,"1,0,2",16.0,36.0,314.34800629074317,0.0034801490675787114,0.06131096205321012,17.617337896352463,1.1293043456255079
808.0,"0,0,0",17.0,34.0,314.36423911885674,0.0034838385670299165,0.16529862877417573,47.44726989893165,1.1504589734413573
809.0,"1,0,1",15.0,34.0,314.43888761296364,0.00371668874563791,0.11487207466572363,30.90710105885062,1.365870240128744
810.0,"0,1,1",17.0,37.0,314.4354413970409,0.0036123959804525343,0.018891332469614844,5.229585176110255,1.6258632868832745
811.0,"2,1,2",15.0,34.0,314.2794581950081,0.004084917263167266,0.0566937000975014,13.878787854210684,1.2511255800891223
812.0,"1,0,1",13.0,36.0,314.40493257298425,0.0037237778221812464,0.05260336411210852,14.126343359898813,1.2151842905816888
813.0,"0,1,1",14.0,36.0,314.3559569193847,0.0036522235851334205,0.017986714202585394,4.9248666691166765,1.6008837261863103
814.0,"2,2,1",14.0,35.0,314.28728168260216,0.003621851102558375,0.03540702989534566,9.775948511614715,1.1315969482969759
815.0,"2,2,1",15.0,35.0,314.33215701879,0.0038023207580750425,0.03519865865740902,9.257151328608225,1.158756022476753
816.0,"2,0,1",15.0,34.0,314.2645399128103,0.003709839986363536,0.03505096953978018,9.4481081848864,1.2287014991739194
817.0,"2,0,0",13.0,37.0,314.54410520010646,0.003446399753014989,0.03356335521308285,9.738671546654118,1.5976555198850897
818.0,"0,2,2",15.0,37.0,314.31510122583364,0.003782590825842545,0.04880262124067471,12.90190334816462,1.2670051688929687
819.0,"0,2,0",16.0,34.0,314.3784058909801,0.003578994165711245,0.05578474656185158,15.586710673155181,1.0551930790107258
820.0,"2,0,0",17.0,34.0,314.48907008548485,0.0039618344584666015,0.05464104946155973,13.791855776505145,1.0462177308067213
821.0,"1,1,2",16.0,36.0,314.52217693567786,0.003886780259793195,0.04344428563970912,11.177448359795022,1.017966887517391
822.0,"0,0,0",14.0,34.0,314.3215898281769,0.0036011123452863183,0.05864614770817434,16.28556459365654,1.248260237461717
823.0,"1,0,2",15.0,37.0,314.44603269821454,0.0037846639419294626,0.06561522362832135,17.3371333981294,1.1819771053288668
824.0,"2,1,2",14.0,34.0,314.3061758295971,0.0035236046899025015,0.040825578199770944,11.586310552021825,1.1916199106542051
825.0,"0,0,1",16.0,35.0,314.3744737072109,0.0035226741302621855,0.043765960195468405,12.424072899473956,1.0986880537156216
826.0,"0,1,0",17.0,33.0,314.2821550618788,0.003940707312292988,0.025605673723154067,6.49773548095731,1.148421486338542
827.0,"0,0,1",14.0,35.0,314.5130771937212,0.004192366107893382,0.11633588286757536,27.749456959051905,1.3956227506919687
828.0,"0,2,2",15.0,33.0,314.3744737072109,0.0035226741302621855,0.0784597569088097,22.272783120864517,1.5751186743436525
829.0,"1,0,1",13.0,33.0,314.2894518415418,0.0035889652773326715,0.030706285453085406,8.55574882460451,1.0836648361996948
830.0,"1,2,2",13.0,33.0,314.28791902016354,0.003640792386985679,0.051234275016723986,14.072286901023316,1.4063312351687098
831.0,"0,2,1",13.0,35.0,314.50143854707073,0.0036725679913602303,0.05060750946608268,13.779869994275828,1.3539186205269569
832.0,"2,0,1",14.0,36.0,314.50344114872127,0.0035200543276712065,0.04639270465112122,13.179542226501274,1.4023485707834213
833.0,"1,1,0",14.0,37.0,314.51023925182704,0.0037570876392035617,0.08380421041741272,22.305630974096143,1.4220639463473526
834.0,"1,0,0",14.0,35.0,314.3109133616719,0.0035625074604803404,0.03818171372509131,10.717651583512247,1.2904125173038332
835.0,"2,1,2",17.0,36.0,314.5100144049124,0.004144678479809477,0.04527329835959336,10.92323531973329,1.2224763687203688
836.0,"0,2,1",14.0,33.0,314.40393980714816,0.0035009416094568123,0.04561346548684819,13.028913525331642,1.1407166367732218
837.0,"2,0,0",17.0,36.0,314.5044136811628,0.00362452930966691,0.03413923216657754,9.418942226656982,1.331959695411653
838.0,"2,0,0",15.0,36.0,314.47490255317433,0.003764455788640413,0.033451785318074495,8.886220796912609,1.5517165003928002
839.0,"1,0,0",16.0,36.0,314.3559569193847,0.0036522235851334205,0.02727873049894279,7.469074623465656,1.3418588082035428
840.0,"2,0,0",13.0,33.0,314.48285161229916,0.003754169887731334,0.057031426913740316,15.191488030448385,1.3638844317058973
841.0,"0,0,2",16.0,34.0,314.28398707285805,0.003851950155722485,0.06424548518608962,16.678690686234884,1.1192399789240408
842.0,"2,1,0",13.0,36.0,314.49083300123147,0.0034543976018641593,0.06620844929966391,19.16642405724652,1.456018800846642
843.0,"0,1,1",16.0,36.0,314.5253953396397,0.003912896615220384,0.022955555312514656,5.866639875743751,1.3141539759553693
844.0,"2,1,2",13.0,35.0,314.4895948429854,0.003578968715581057,0.056407617255149915,15.760857872151576,1.2472162043160255
845.0,"1,1,0",14.0,35.0,314.3253505625731,0.0038508484482135973,0.04582749912069017,11.900623911062892,1.1199820537877863
846.0,"0,1,0",17.0,36.0,314.37398379735214,0.0035917425204056498,0.02537975585496699,7.066140100738795,1.4062042563800066
847.0,"0,1,0",13.0,33.0,314.50079824739294,0.003734100606987918,0.1670188402975962,44.72799687963432,1.6607957190158669
848.0,"1,0,0",15.0,33.0,314.4309838027876,0.0039015361065531046,0.05204198345694518,13.3388445052538,1.1379858450646057
849.0,"1,0,0",16.0,37.0,314.52608694464965,0.0036507585409950843,0.07687089258227696,21.056142639694908,1.1877845914961482
850.0,"2,1,2",17.0,35.0,314.30253032598654,0.0033969247002374925,0.03473779344006239,10.226247710946826,1.0520421024055544
851.0,"0,1,0",16.0,33.0,314.54903997260624,0.003802643256035276,0.08270200138441297,21.748556416159847,1.2550952369384527
852.0,"2,0,0",14.0,34.0,314.4444634219674,0.003618483590738355,0.03634998271806188,10.045639784328724,1.3097104568510354
853.0,"1,1,0",14.0,37.0,314.46719448123974,0.003502590443885941,0.0381345354752097,10.887523416212325,1.2873005776716853
854.0,"0,2,2",15.0,37.0,314.3478822030358,0.003711462006278077,0.052635832324858994,14.181967169763158,1.4524127326899519
855.0,"0,0,2",15.0,35.0,314.31729630374343,0.0036459430979530498,0.0365176778118321,10.015975793021648,1.292792371254346
856.0,"0,0,0",15.0,37.0,314.46115271017965,0.003758057295706329,0.0341053476929712,9.075260170178188,1.4732022855170168
857.0,"0,2,2",13.0,36.0,314.27534613233604,0.003464993969781028,0.0702848857824649,20.28427362224431,1.4106185559532043
858.0,"0,2,2",16.0,33.0,314.50344114872127,0.0035200543276712065,0.04715845615859532,13.39708191089038,1.0371149201653884
859.0,"0,0,2",14.0,37.0,314.3956097058624,0.003455496314892153,0.043983660226274,12.728608633358286,1.346018673240147
860.0,"1,0,1",16.0,35.0,314.29536106382216,0.0034942810052608813,0.04374397099488551,12.51873301804461,1.0596460081036814
861.0,"2,1,2",14.0,36.0,314.48907008548485,0.0039618344584666015,0.026552380909085543,6.7020419927798915,1.6356758085258924
862.0,"2,1,2",15.0,36.0,314.39848400333887,0.0034948010454847237,0.04989958689125576,14.278233937158149,0.9001356539508987
863.0,"0,1,2",14.0,34.0,314.45108722812074,0.0035797483688173796,0.052318027465589965,14.615001412200927,1.3106264978206954
864.0,"1,0,1",17.0,33.0,314.5253953396397,0.003912896615220384,0.04595191243770042,11.743707272754584,1.020133627469412
865.0,"1,2,0",13.0,36.0,314.426849222174,0.003767506728291079,0.06015160404707053,15.965891605548634,1.3061112421487155
866.0,"1,0,0",14.0,33.0,314.38481448456224,0.00391178661494891,0.01933511454807903,4.942783554243426,1.2776568470528646
867.0,"1,0,2",14.0,34.0,314.4783620189718,0.0037111708290918834,0.04530334715538848,12.20729231870852,1.221928932301394
868.0,"1,2,0",16.0,35.0,314.50079824739294,0.003734100606987918,0.031775252515401746,8.509479486422567,1.2938487567960517
869.0,"2,2,2",16.0,36.0,314.28598739313543,0.0037602855306891475,0.04726034754776827,12.568286945780649,1.119905555907777
870.0,"0,0,2",16.0,37.0,314.2982959553837,0.0034288268703613818,0.05229362686675646,15.251171565056291,1.1256234568019408
871.0,"2,1,1",14.0,34.0,314.4830535052574,0.003972631182349409,0.03162467737279505,7.960637653277508,1.277774854733171
872.0,"2,2,2",17.0,35.0,314.45108722812074,0.0035797483688173796,0.06001772684045902,16.76590661043774,0.8047854214332866
873.0,"1,2,2",16.0,34.0,314.3328439619795,0.0034865484214783803,0.041183979956774516,11.812249531102603,1.0323147696109425
874.0,"0,0,1",13.0,36.0,314.4488514118549,0.0035528794486358196,0.050325043046327636,14.164579399295599,1.559734830762502
875.0,"0,1,2",15.0,33.0,314.34764332636826,0.003624423553591782,0.03934688629886514,10.856039785933023,1.0518851517667884
876.0,"2,0,2",15.0,35.0,314.33830708106296,0.0035338855748905744,0.04639912678155771,13.12977621891293,1.0568061479406416
877.0,"0,2,0",17.0,36.0,314.2959154795081,0.003617333917728154,0.04717308960132811,13.040844631494485,1.02840944584171
878.0,"0,1,2",16.0,33.0,314.3478822030358,0.003711462006278077,0.055740666917126695,15.018520147273303,0.988681698093212
