bootstrap_sample,effective_resistance_ohm,power_uW,inferred_temperature_K,ambient_temperature_K,delta_temperature_K,S_e_uW_per_K
256.0,1680.0024384674161,60.49693311484089,331.58888171227983,314.50162910331517,17.08725260896466,3.540471631062665
257.0,1677.8382927604591,60.53751373160345,331.1001281895231,314.34341218657227,16.75671600295084,3.6127313801190435
258.0,1680.724998735395,60.745140860720994,329.5214636266242,314.51291721558493,15.008546411039276,4.047370024857368
259.0,1679.289059474553,60.74515355121145,331.51138768129164,314.27613805516194,17.2352496261297,3.524471932168482
260.0,1684.7440231911953,60.67859038856864,331.01347079715026,314.3955586824511,16.617912114699152,3.6513967560880407
261.0,1680.724998735395,60.69617598754483,330.9354204402026,314.3153181867358,16.620102253466825,3.651973679938345
262.0,1676.9791124303854,60.672148581863155,331.75644746652324,314.4983398041485,17.258107662374755,3.515573652037035
263.0,1682.9865028656789,60.57723890000673,329.3112818453175,314.5138283199617,14.79745352535582,4.0937610512650755
264.0,1678.566898048072,60.55758167770207,331.51621091605864,314.45050680269196,17.065704113366678,3.548495935205537
265.0,1679.0354266421664,60.6388052405981,331.3950918757479,314.4981658250081,16.896926050739808,3.5887477437319504
266.0,1676.1497460613552,60.45637778965298,330.44412379547094,314.43340227761144,16.01072151785951,3.7759933381025705
267.0,1683.6165875212018,60.68400815411375,330.2048882465512,314.5462883452112,15.658599901339983,3.8754427941492215
268.0,1683.6165875212018,60.59736505227861,330.6232417335029,314.39537862467125,16.227863108831627,3.734155547522455
269.0,1681.2026940023338,60.580617230477465,331.0671720554208,314.4359736302686,16.631198425152206,3.6425888070013235
270.0,1679.2206323910548,60.554220736510096,331.60735661096436,314.41873595107546,17.188620659888898,3.522924959174793
271.0,1681.9220508237786,60.59736505227861,330.5301598247591,314.27741180560906,16.252748019150033,3.7284381066438055
272.0,1680.0024384674161,60.554220736510096,330.46731813868536,314.2866897563502,16.180628382335158,3.7423899310745448
273.0,1682.6526968113933,60.60326812297695,331.3693919402102,314.41250919890234,16.95688274130788,3.5739628000932107
274.0,1680.3410717867878,60.49694585570931,330.9826941224799,314.5222806652514,16.460413457228526,3.6752992877674235
275.0,1679.7770393150477,60.65552902631116,330.7910782046872,314.5365231132977,16.254555091389534,3.731601922370794
276.0,1680.6357782114778,60.65552902631116,331.94234902824917,314.49594070661476,17.446408321634408,3.4766771422571434
277.0,1681.3560902071492,60.69870378790712,331.5061439248454,314.35380096173714,17.152342963108254,3.5387995633284395
278.0,1683.0481775204923,60.502702111514004,331.5079026566272,314.27528529050886,17.232617366118347,3.5109409572611114
279.0,1678.0036352035243,60.6289330213775,330.50901979429193,314.276226823743,16.23279297054893,3.734966196598223
280.0,1680.2513607973563,60.45384235683529,330.1293388126096,314.4413350527672,15.688003759842388,3.8535076407607036
281.0,1679.7794614059517,60.65552902631116,330.62859383998097,314.48644307164284,16.142150768338126,3.7575865754694466
282.0,1679.2206323910548,60.655529026311235,331.711142162613,314.5354906121923,17.175651550420696,3.531483440278896
283.0,1679.2206323910548,60.53751373160345,328.71648511390663,314.31555162424416,14.400933489662464,4.20372150007217
284.0,1681.9220508237786,60.522547013806665,330.5784171269712,314.4361492135663,16.142267913404908,3.749321182034611
285.0,1682.4186834884886,60.49357217364893,329.85384038741444,314.25499040023936,15.598849987175072,3.878078975269652
286.0,1677.3462701953613,60.65805682667344,330.7349931365651,314.29692741380984,16.438065722755255,3.690096988887466
287.0,1680.1636324631636,60.71919039895138,331.3346458909851,314.38194675165255,16.952699139332537,3.5816827692101674
288.0,1681.2908937326795,60.684014398362706,330.84293736680803,314.3548172326909,16.48812013411714,3.6804689621829985
289.0,1683.0483517454386,60.661746706912616,330.732184433716,314.44725249936386,16.28493193435213,3.7250230428627176
290.0,1680.8807120679378,60.641336933559245,330.60470125648465,314.25399948078814,16.350701775696507,3.7087910822088275
291.0,1677.8382927604591,60.64111830026401,331.01335022383836,314.50143854707073,16.511911676767625,3.6725679913602307
292.0,1679.5986978137355,60.65552902631116,331.91611180811356,314.54059353760573,17.375518270507825,3.490861572127276
293.0,1677.5404783420813,60.6388052405981,331.0047222597348,314.25001111824037,16.754711141494454,3.619209231869178
294.0,1680.7253524648288,60.594839781121806,330.26056781368317,314.41209324812934,15.848474565553829,3.823386252757904
295.0,1682.332342844162,60.63797134395693,331.54941783748876,314.2700914336406,17.279326403848188,3.5092786562821434
296.0,1679.7770393150477,60.59820297679279,330.57293371172943,314.3166261927692,16.256307518960227,3.727673268121636
297.0,1681.2908937326795,60.578075332144465,331.111393899123,314.3211954062252,16.790198492897844,3.607942774337578
298.0,1681.4560701161192,60.578075332144465,330.27867325384165,314.2789651494295,15.99970810441215,3.7861987816789724
299.0,1681.4560701161192,60.594839781121806,330.7701408715629,314.4873482800184,16.282792591544478,3.721403404265446
300.0,1679.5990515431688,60.59736505227861,329.8012855578022,314.3196876270892,15.481597930713008,3.91415442536866
301.0,1679.7794614059517,60.5405904228598,331.3079069418388,314.4076486490975,16.900258292741285,3.5822287076442008
302.0,1684.744023191193,60.57723890000673,330.9003592594217,314.4880188670206,16.412340392401063,3.690956771043701
303.0,1681.1319125664158,60.49693311484089,331.0421473118068,314.45893349141306,16.583213820393723,3.6480825592710446
304.0,1684.7436691053767,60.63544607280011,330.20942954023946,314.4456959376937,15.763733602545756,3.8465155274514293
305.0,1681.131912566409,60.59820297679279,329.8713822499415,314.25979815700634,15.611584092935175,3.8816178176445106
306.0,1682.0887735205856,60.641336933559245,332.0150765216124,314.3828722676199,17.632204253992484,3.439237435094262
307.0,1681.5322574156603,60.621185106371605,330.4420538268313,314.31611008943077,16.12594373740052,3.759233325723091
308.0,1675.9567481265462,60.672148581863155,330.90229390906865,314.30890934451236,16.59338456455629,3.6564058613731976
309.0,1680.6357782114778,60.70473339233153,331.28913669548723,314.2548279907934,17.034308704693842,3.5636746077992707
310.0,1675.0232709147515,60.473839175486106,329.8713480162012,314.3569927125936,15.514355303607601,3.8979279507298594
311.0,1680.2309217519023,60.76584456611526,331.8784476089119,314.25593154718894,17.62251606172299,3.448193456217174
312.0,1680.2309217519023,60.66432592394206,330.8594013626017,314.508333764257,16.35106759834474,3.7101140680308395
313.0,1683.1335689619266,60.577251640167326,331.44777677928386,314.32515327664544,17.12262350263842,3.537848719901655
314.0,1684.743848790715,60.577251640167326,330.86781849214714,314.25927504450436,16.608543447642774,3.6473548587287445
315.0,1680.9691087902418,60.742882648863,330.6551503835058,314.52334474574445,16.131805637761374,3.7654112634903
316.0,1679.5990515431688,60.580617230477465,331.27017675028105,314.3123401228291,16.957836627451968,3.572426044747202
317.0,1683.2087898961831,60.783450524757136,330.85924370213115,314.33706296013804,16.52218074199311,3.6788999874737285
318.0,1677.5404783420813,60.55758167770207,330.9191060578181,314.35926278450404,16.559843273314073,3.656893406430341
319.0,1680.4114712761734,60.64364759952861,331.94599048877694,314.47974948892494,17.466240999852005,3.472049171887784
320.0,1679.2206323910548,60.554220736510096,330.9200733151918,314.28791902016354,16.632154295028272,3.640792386985679
321.0,1678.402353184219,60.578075332144465,331.7498777674998,314.34770276223645,17.40217500526336,3.4810634483231193
322.0,1679.290506511117,60.684014398362706,331.4059967890465,314.2666363131797,17.13936047586685,3.5406230287185503
323.0,1680.7953961726853,60.65805682667344,330.8123473819651,314.3085329853435,16.50381439662158,3.67539620653335
324.0,1683.0483517454386,60.64363492181105,330.19743257170353,314.29078311276396,15.906649458939569,3.812470695249351
325.0,1681.3560902071492,60.641336933559245,331.62255572264064,314.4243493183173,17.198206404323344,3.526026813953984
326.0,1681.9220508237786,60.580617230477465,331.1040068788145,314.53295255449274,16.57105432432178,3.6558094641909222
327.0,1679.2206323910548,60.554220736510096,331.82406157741804,314.40440245191365,17.41965912550438,3.4762000966971716
328.0,1686.4427604183356,60.658382884413186,330.95861356651477,314.33097356957893,16.62763999693584,3.64804523646118
329.0,1683.7734829508802,60.580604489609044,331.1557627229381,314.4282189227611,16.72754380017699,3.621607882979691
330.0,1684.5914657849894,60.67857763563523,330.38197214595664,314.3463573576481,16.03561478830852,3.7839882309891633
331.0,1679.436558519477,60.65552902631116,331.0816623541878,314.5344825163964,16.54717983779142,3.665611277625841
332.0,1679.8472279105897,60.69870378790712,330.45710802466937,314.25614743569423,16.200960588975136,3.74661140952426
333.0,1683.1479802109266,60.409918187451716,331.5549036459802,314.29404408953786,17.260859556442313,3.4998209671953893
334.0,1678.729799279782,60.70474608282189,331.19683296728556,314.30698815876895,16.889844808516614,3.5941565343579622
335.0,1681.9392077013001,60.43628455197972,330.5831892212392,314.32430954101267,16.258879680226528,3.717124779850618
336.0,1679.8472279105897,60.72256049645529,330.27688066250136,314.35473372018333,15.922146942318022,3.8137168760241957
337.0,1683.5457703575285,60.67605255482069,330.82297949566583,314.27801545234934,16.544964043316497,3.6673426666848146
338.0,1677.9102581869195,60.62140554904903,331.05450258476543,314.2959154795081,16.758587105257334,3.617333917728154
339.0,1678.6597966756076,60.659211274094844,329.9522183544061,314.4776290218545,15.474589332551602,3.9199238164269112
340.0,1682.0025595368013,60.840824271914514,329.8367935182157,314.4132892954723,15.423504222743418,3.9446823104051125
341.0,1682.567496758355,60.594839781121806,330.36857317038675,314.34514852530816,16.02342464507859,3.781641011413425
342.0,1680.163458062686,60.54003661371492,329.8581118451186,314.3817916390087,15.476320206109847,3.911784959696977
343.0,1681.5322574156603,60.580604489609044,330.48629043689476,314.3270900840052,16.15920035288957,3.748985294236796
344.0,1680.7953961726853,60.76584456611526,331.9837256575688,314.2647781071296,17.718947550439225,3.429427419046058
345.0,1680.163458062686,60.580617230477465,331.55206798778846,314.25828224390693,17.29378574388153,3.503028089260944
346.0,1681.3685369206391,60.62139285855867,331.27660898815935,314.3602062887883,16.916402699371076,3.583586530534206
347.0,1680.9691087902418,60.68195195100577,331.6169587520076,314.251945177344,17.36501357466358,3.494494933165141
348.0,1678.6368616140207,60.71537692011823,329.8529832868103,314.3820126184464,15.470970668363861,3.924471076935938
349.0,1682.0887735205856,60.7855547690608,331.87526860089326,314.32801899156783,17.547249609325434,3.464107260248723
350.0,1682.0887735205856,60.783450524757136,331.19640006904547,314.2728389567169,16.92356111232857,3.5916465879322095
351.0,1678.822348885497,60.621185106371605,331.57950170571274,314.46740213980826,17.112099565904487,3.542591887856829
352.0,1675.8582687189016,60.49693311484089,331.18259710453833,314.27688005063334,16.905717053904993,3.578489627026315
353.0,1679.2890594745552,60.70473339233153,331.35277916731764,314.5092589875284,16.84352017978921,3.6040407672721555
354.0,1682.0025595368013,60.78001047608068,331.86100359059185,314.366342433775,17.494661156816846,3.4742033544558004
355.0,1679.0354266421664,60.55758167770207,331.6335948701437,314.54627307960044,17.087321790543285,3.5440066278389355
356.0,1677.9102581869195,60.65805682667344,330.6085818684361,314.28200465637053,16.32657721206556,3.715295376292731
357.0,1681.9216970943453,60.72256049645529,331.07792451044963,314.5290612170066,16.54886329344305,3.6692889064177985
358.0,1683.6162334353837,60.661746706912616,331.12871357233433,314.48716264684793,16.6415509254864,3.645197913255167
359.0,1677.8382927604591,60.49693311484089,330.5717134651069,314.40326809111997,16.168445373986913,3.7416666671103207
360.0,1683.6165875212018,60.55423348944349,331.00069060724013,314.2942886987242,16.706401908515943,3.6246125180656943
361.0,1681.3560902071492,60.69870378790712,330.58588347889213,314.41643061667065,16.169452862221476,3.7539120405072195
362.0,1683.6062530678748,60.84674084200495,330.2123458849626,314.54757504022854,15.66477084473405,3.8843045611777653
363.0,1681.291247818495,60.380911853825815,330.6800883155768,314.2828449535232,16.397243362053644,3.6823818809421827
364.0,1683.6904700151,60.67857763563523,331.43976942722054,314.4910484332619,16.94872099395866,3.580127235398116
365.0,1681.2908937326795,60.594839781121806,330.30922577082293,314.3915915271453,15.91763424367764,3.8067742262132707
366.0,1681.9216970943453,60.82064486214109,331.5337603321317,314.4115718769605,17.12218845517117,3.552153687677249
367.0,1681.3560902071492,60.806292704060105,330.17463808340125,314.35735316514274,15.817284918258508,3.844293949201676
368.0,1681.2908937326795,60.594839781121806,330.73547175613214,314.4530547216917,16.28241703444047,3.7214892391560763
369.0,1676.7147630771833,60.65552902631116,331.2209713696896,314.44144913298754,16.779522236702064,3.6148543546513228
370.0,1680.1636324631636,60.63797134395693,330.4383786648222,314.4508935173822,15.987485147439997,3.7928398859946153
371.0,1679.7794614059517,60.55758167770207,330.27432114288075,314.4527422723232,15.821578870557573,3.8275308787540707
372.0,1677.4425006883273,60.672148581863155,330.84356778544384,314.5261912943248,16.317376491119035,3.718253888110312
373.0,1680.1605950974129,60.72256677809946,330.73683299603096,314.3999998831114,16.336833112919578,3.7169117391594417
374.0,1683.0483517454409,60.73936351484701,331.07390317870164,314.3721198724573,16.70178330624435,3.6366992913947205
375.0,1679.7588645990738,60.64134968720046,330.6868207627256,314.3478822030358,16.33893855968978,3.7114620062780768
376.0,1677.2756985331255,60.514447720935614,331.0647131965129,314.28338271733696,16.78133047917595,3.606057803106157
377.0,1682.830692916931,60.49357217364893,330.8167525108798,314.38204045466557,16.43471205621421,3.6808416214858726
378.0,1679.0354266421664,60.59820297679279,331.7868753788984,314.25702359800187,17.529851780896536,3.456857692478082
379.0,1680.6356036448703,60.64134968720046,331.556396303851,314.4064602438187,17.149936060032303,3.5359519402829913
380.0,1683.6162334353837,60.63797134395693,331.8592442684617,314.2947922463374,17.56445202212427,3.4523121625187643
381.0,1684.881619507569,60.67857763563523,331.21306904199656,314.26875253379575,16.944316508200814,3.5810578494722782
382.0,1680.7253524648288,60.578075332144465,330.3300703624045,314.31510122583364,16.01496913657087,3.7825908258425445
383.0,1679.436558519477,60.5716945377753,331.6143618205417,314.43372670599143,17.180635114550284,3.525579475608391
384.0,1679.5986978137355,60.70221423528794,331.54644145085575,314.51197115380955,17.034470297046198,3.5634929162319646
385.0,1680.9694551870589,60.7393507491408,331.9022848291525,314.4064994534464,17.495785375706134,3.471656141454544
386.0,1680.7253524648288,60.49693311484089,329.8501092641015,314.38481448456224,15.46529477953925,3.9117866149489102
387.0,1678.7301257263714,60.61488206507747,330.34006517701215,314.44158592419166,15.898479252820493,3.8126213898303507
388.0,1679.8472279105897,60.69870378790712,329.5728361562148,314.31001453795886,15.262821618255941,3.9768992461593786
389.0,1682.0025595368013,60.68194547900874,331.5616456429639,314.5150292704415,17.046616372522408,3.5597648326750937
390.0,1684.2462597331971,60.72256049645529,331.40208957961414,314.53852512132494,16.863564458289204,3.600814089254268
391.0,1681.2908937326795,60.580604489609044,331.9060051755569,314.3496654742191,17.556339701337834,3.450639798510658
392.0,1680.8807120679378,60.69870378790712,331.0561204696597,314.50605071026115,16.550069759398525,3.667579935935755
393.0,1683.0483517454386,60.661746706912616,330.5646563931546,314.45166231849953,16.11299407465509,3.764771862128989
394.0,1678.7301257263714,60.600728388109744,329.7376103987746,314.4830535052574,15.254556893517247,3.9726311823494087
395.0,1681.5322574156603,60.661746706912616,331.12905631636136,314.2638851205425,16.865171195818846,3.5968651609034166
396.0,1677.8382927604591,60.49693311484089,330.8774230689783,314.54324114650353,16.334181922474784,3.7037014404499193
397.0,1679.5986978137355,60.72256049645529,330.43744470613325,314.47181420213093,15.96563050400232,3.803329939348975
398.0,1682.0025595368013,60.763169041904774,331.53651490912586,314.3770672899562,17.15944761916967,3.5410912047088994
399.0,1681.2908937326795,60.64111830026401,328.9777295498427,314.5130771937212,14.464652356121519,4.192366107893382
400.0,1681.2908937326795,60.56037826912721,330.68350865000986,314.4269318022331,16.256576847776728,3.7252847777365585
401.0,1683.0483517454409,60.69870378790712,332.060424204809,314.2815711197327,17.77885308507632,3.414095582962997
402.0,1683.1384608454148,60.49357217364893,330.0231057872032,314.3146521039129,15.708453683290259,3.8510201827184605
403.0,1681.7641132811898,60.70473339233153,330.8800852525914,314.5267601789825,16.353325073608914,3.7120728120483073
404.0,1682.4186834884908,60.554220736510096,330.5320976761635,314.4635063816076,16.068591294555915,3.7684834735342383
405.0,1680.7953961726853,60.58352348824319,329.3500516919871,314.3702039541844,14.979847737802743,4.0443350659270205
406.0,1677.8382927604591,60.554220736510096,331.6499843927771,314.4568256958001,17.193158696977036,3.521995103038103
407.0,1675.682842003034,60.6289330213775,331.6357748697437,314.42075513228815,17.215019737455577,3.52186253318456
408.0,1681.4445235016099,60.68400815411375,329.1165586719292,314.35627630953803,14.760282362391195,4.111304016021738
409.0,1681.6193570352343,60.82064278223967,329.9942957643121,314.3532247368093,15.64107102750279,3.8885216156422078
410.0,1683.0483517454409,60.745153551211374,331.68809294432526,314.2752591324262,17.412833811899077,3.4885277265841195
411.0,1675.3009704345488,60.62139285855867,331.2369393635535,314.5346318536674,16.70230750988611,3.629522018001214
412.0,1678.965554029975,60.554220736510096,330.2401507442933,314.53407097342483,15.706079770868485,3.8554637197772035
413.0,1678.965554029975,60.53751373160345,330.7158062642632,314.32485551299243,16.390950751270793,3.693349742199058
414.0,1682.4186834884908,60.56037826912721,331.8878452477484,314.3103979692465,17.577447278501893,3.445345465106052
415.0,1679.128387540611,60.594833499826244,330.9213757367513,314.2824148155173,16.638960921234002,3.641743843661382
416.0,1678.308223449765,60.61486929937127,330.306352354127,314.4575069151882,15.848845438938781,3.824560567071185
417.0,1677.5404783420813,60.61486929937127,330.7018082940287,314.39257629360105,16.30923200042764,3.716598629400937
418.0,1677.5124146055834,60.7594404065717,329.8970869660544,314.3279709342605,15.569116031793897,3.9025619876230637
419.0,1677.2756985331255,60.61486929937127,329.7708475450235,314.35260535382486,15.418242191198658,3.9313735345247487
420.0,1677.542527758455,60.55758167770207,329.77518061428435,314.275328527912,15.499852086372357,3.906978036967525
421.0,1679.436558519477,60.59820297679279,331.8938435223569,314.36767883471583,17.526164687641085,3.457584934114238
422.0,1680.725352464831,60.5716945377753,331.34389708217,314.4537216130454,16.890175469124586,3.586208719293709
423.0,1681.3560902071492,60.69870378790712,330.8962798837806,314.49131797428146,16.40496190949915,3.7000210133228086
424.0,1681.2908937326795,60.594839781121806,330.5971412294537,314.3593654677894,16.237775761664295,3.7317204443837646
425.0,1682.4887977653902,60.54003661371492,331.51844972068744,314.30124720117084,17.217202519516604,3.516252802689032
426.0,1681.2026940023338,60.59736505227861,331.20938220222365,314.3770679150697,16.832314287153963,3.6000614067980616
427.0,1677.2756985331255,60.59820297679279,330.80387670666215,314.440082029793,16.363794676869134,3.7031876880275654
428.0,1678.965554029975,60.511089173674975,331.65445653715705,314.4089541508329,17.24550238632412,3.5088040822551485
429.0,1679.8496172583045,60.59736505227861,329.4123169734807,314.5490785517885,14.863238421692188,4.076996098228475
430.0,1673.4325534450682,60.5882476499517,330.05909040322,314.3253505625731,15.733739840646933,3.8508484482135974
431.0,1676.9820556461275,60.61486929937127,330.71059278720895,314.25411642974166,16.456476357467295,3.6833443552979466
432.0,1678.7301257263714,60.61488206507747,329.777041134557,314.27196729024377,15.505073844313245,3.90935784464574
433.0,1683.2180979298262,60.57723890000673,331.5148777655242,314.25623483802894,17.25864292749526,3.5099653637018773
434.0,1678.965554029975,60.554220736510096,331.0687853516943,314.3181768219551,16.750608529739225,3.61504602229832
435.0,1679.0354266421664,60.62139285855867,330.5759177476914,314.25712370379625,16.31879404389514,3.714820635366566
436.0,1680.899477781549,60.59820297679279,330.04237395919506,314.4910299478125,15.551344011382582,3.8966537511123676
437.0,1679.0364293922175,60.67216135963257,331.50993649797437,314.47337659034326,17.0365599076311,3.5612918152834356
438.0,1681.9216970943453,60.681958232649976,329.43880074558757,314.458657455684,14.980143289903594,4.050826287726418
439.0,1680.2309217519023,60.58352348824319,331.65841170103465,314.5305194534736,17.12789224756108,3.537126612696315
440.0,1680.093343785784,60.43628455197972,329.3638359278788,314.32230332386445,15.041532604014378,4.017960545845582
441.0,1679.0354266421664,60.641336933559245,330.9726156025797,314.4101575951942,16.562458007385487,3.6613730224413685
442.0,1681.3560902071492,60.72256049645529,330.7393255373101,314.4806061843192,16.25871935299091,3.7347689678452403
443.0,1678.566898048072,60.62139285855867,331.3585805162986,314.3412670426044,17.01731347369423,3.562336261376901
444.0,1679.0354266421664,60.55758167770207,329.5939839151375,314.5436185196083,15.05036539552924,4.023661890341273
445.0,1681.3560902071492,60.73936351484701,330.7243033566011,314.52652133803815,16.197782018562975,3.7498568288694405
446.0,1681.5263288690755,60.661746706912616,331.0254967329468,314.41411426656316,16.611382466383645,3.6518180729191823
447.0,1684.1746526671006,60.840824271914514,331.0219194990639,314.3063568750857,16.7155626239782,3.6397712503340656
448.0,1682.332342844162,60.580604489609044,329.89977634511564,314.4676518136547,15.432124531460943,3.925616616565363
449.0,1677.5404783420813,60.59820297679279,330.52314550619343,314.3510552856134,16.172090220580003,3.7470853891031206
450.0,1679.5986978137355,60.641336933559245,330.92629465338746,314.3284645562356,16.59783009715187,3.653570170233583
451.0,1677.4425006883273,60.65552068154002,329.45717118339473,314.49153258275766,14.965638600637078,4.05298579634002
452.0,1677.9102581869195,60.5809853901692,330.24144766183,314.49790120280767,15.743546459022355,3.8479884788253207
453.0,1681.2908937326795,60.562913812640765,331.2009740405703,314.38270194923746,16.818272091332858,3.60101878978705
454.0,1681.3560902071492,60.641336933559245,331.976692429433,314.5247286375863,17.45196379184671,3.474757205369057
455.0,1679.0361967931701,60.54003661371492,330.6657728624345,314.26277353478673,16.402999327647763,3.6907906538576034
456.0,1677.5404783420813,60.70221423528794,331.71757494063854,314.3619583938995,17.355616546739043,3.4975544701518144
457.0,1679.5986978137355,60.783450524757136,329.56371660871554,314.40487322041764,15.158843388297896,4.009768355525057
458.0,1676.8785779542864,60.73935515854222,330.48155849522385,314.39201375141755,16.0895447438063,3.7750822739670085
459.0,1679.5986978137355,60.72256049645529,331.7441500650609,314.384431455643,17.35971860941794,3.4979000445037327
460.0,1683.6162334353837,60.594839781121806,331.06244721908945,314.46004456405234,16.60240265503711,3.6497632927085735
461.0,1682.653043555147,60.66175298226572,330.4559690689352,314.2630277631863,16.19294130574889,3.7461849479272376
462.0,1684.881619507569,60.67857763563523,330.4822649631737,314.5200307610632,15.962234202110494,3.8013837453664494
463.0,1684.8946210878137,60.684014398362706,330.54532458139715,314.2771491703233,16.268175411073855,3.730228674388075
464.0,1680.4077833060528,60.580617230477465,330.5593098895345,314.443960331698,16.11534955783651,3.7591872899225174
465.0,1679.599051543171,60.655522738724514,330.7097361145823,314.44205383579487,16.267682278787447,3.7285903240080756
466.0,1680.7253524648288,60.53751373160345,331.2065861729523,314.5044136811628,16.702172491789497,3.6245293096669102
467.0,1677.8385251935595,60.614860960193944,332.25957227203656,314.3184217680448,17.941150503991764,3.3785381236675773
468.0,1679.5986978137355,60.55758167770207,331.59435655775127,314.2799716348291,17.31438492292216,3.497530056498347
469.0,1680.4114712761734,60.580617230477465,330.8092776764858,314.33915248051846,16.47012519596734,3.678212309236753
470.0,1682.4186834884908,60.56037826912721,330.7407637710728,314.53422926725085,16.206534503821956,3.7367876676438985
471.0,1680.725352464831,60.55758167770207,330.64967046242924,314.36967675363167,16.279993708797576,3.7197546117586793
472.0,1681.7641132811898,60.806292704060105,330.64165507896337,314.48051475896006,16.161140320003312,3.7625001392257973
473.0,1677.5404783420813,60.69977914998898,331.8314684407055,314.5288804558484,17.302587984857098,3.508132956937557
474.0,1677.3462701953613,60.66432592394206,330.47454899985195,314.2937632318693,16.180785767982627,3.749158217271516
475.0,1684.881619507569,60.62117236550317,330.76220124627037,314.32787857234337,16.434322673927,3.6886930826591637
476.0,1676.9791124303854,60.614860960193944,330.4197371535141,314.42983161016656,15.989905543347561,3.790820452057776
477.0,1677.5404783420813,60.59820297679279,330.44154780818707,314.3454397320346,16.09610807615246,3.7647736142237624
478.0,1681.5322574156603,60.71919039895138,330.635209906431,314.31682221663897,16.31838768979202,3.720906228801901
479.0,1686.0150604835467,60.702321048322055,328.65792441901823,314.25386187483747,14.40406254418076,4.2142500327343955
480.0,1678.965554029975,60.49693311484089,331.7292610482214,314.36423911885674,17.365021929364673,3.4838385670299163
481.0,1680.7253524648288,60.63797134395693,330.9472910394665,314.44033065123034,16.506960388236166,3.6734789396581533
482.0,1683.2180979298262,60.56041198009323,330.41410407879613,314.35034104902473,16.063763029771394,3.770001578575022
483.0,1681.9216970943453,60.65552902631116,332.09203358597426,314.38970978569574,17.70232380027852,3.4264161988358177
484.0,1679.7770393150477,60.722868289198225,330.97181739372985,314.5408258494913,16.430991544238566,3.6956301831030007
485.0,1678.1699514794993,60.6987082029006,331.0949077659046,314.41562711979526,16.679280646109362,3.639168228580606
486.0,1679.5986978137355,60.5716945377753,330.48213324786826,314.50413779896684,15.977995448901424,3.7909445356576277
487.0,1680.7253524648288,60.53751373160345,329.9363733431477,314.41592719455383,15.520446148593862,3.9005008716897027
488.0,1681.7641132811898,60.681958232649976,330.8493435230522,314.4199009318899,16.429442591162285,3.693488558479274
489.0,1680.7953961726853,60.64134968720046,329.6548278487876,314.5152204381292,15.139607410658414,4.005477027396921
490.0,1678.4723968920753,60.698716553613316,330.2489404304592,314.515468952782,15.733471477677199,3.8579353984105316
491.0,1678.6599698740142,60.56037826912721,330.5620615304151,314.4862578422255,16.075803688189637,3.7671757781925965
492.0,1685.3141877111852,60.53415053593246,330.94675518706566,314.4254132440436,16.521341943022037,3.663997194943338
493.0,1681.4618579262747,60.49693311484089,331.21647566091724,314.35046737482435,16.866008286092892,3.586914703743179
494.0,1681.7641132811898,60.62393095663266,331.2813096582595,314.50062204110293,16.78068761715656,3.6127203091874978
495.0,1680.163458062686,60.59736505227861,331.10788104542047,314.44438180651684,16.663499238903626,3.636533010473832
496.0,1679.2890594745552,60.69870378790712,330.54375226427646,314.3973027383536,16.14644952592289,3.7592601203413936
497.0,1680.6357782114778,60.69870378790712,331.0415935732103,314.41130488997976,16.63028868323056,3.6498887628519467
498.0,1682.0961881326316,60.62286900755617,331.8472978672791,314.42127158093103,17.426026286348076,3.478869365361249
499.0,1681.5322574156603,60.71919039895138,332.1148289241284,314.4359182213764,17.678910702751978,3.4345549575913386
500.0,1681.2908937326795,60.580604489609044,331.3808205673041,314.4369274254049,16.943893141899196,3.5753651172294116
501.0,1682.653043555147,60.78556101960092,330.68873309275193,314.42834050905174,16.260392583700195,3.7382591291512735
502.0,1677.5404783420813,60.55758167770207,329.74287362191035,314.3319348343518,15.410938787558564,3.9295193182255015
503.0,1677.5404783420813,60.61486929937127,330.3018269753271,314.4082898537512,15.89353712157589,3.8138061298567085
504.0,1677.9102581869195,60.65805682667344,331.3875681449967,314.4705243480898,16.91704379690691,3.5856180048291932
505.0,1681.9216970943453,60.58351079775282,331.30513713638715,314.46926107312225,16.83587606326489,3.598476881755103
506.0,1679.2907377733345,60.84100108565631,330.4810531024105,314.29674262242173,16.184310479988767,3.7592581507184812
507.0,1680.163458062686,60.59736505227861,330.1555736282984,314.33499248217555,15.820581146122834,3.8302869213580863
508.0,1681.2908937326795,60.49693311484089,331.0553899821101,314.5341280825078,16.521261899602337,3.6617622480941994
509.0,1679.0354266421664,60.61486929937127,331.4076102130305,314.3588418259965,17.048768387034045,3.555381123334996
510.0,1678.402353184219,60.53751373160345,329.52985805103646,314.3771225470781,15.152735503958354,3.9951541235435153
511.0,1677.5404783420813,60.69616969995819,331.31195715278994,314.474631700154,16.837325452635923,3.6048581391800596
512.0,1679.2206323910548,60.60075774567887,330.44412682399206,314.54676550186696,15.897361322125107,3.81200103072061
513.0,1678.4723968920753,60.698716553613316,330.58402623306694,314.32523302970407,16.25879320336287,3.733285477858145
514.0,1681.3560902071492,60.70473339233153,331.56241599345634,314.26586019684316,17.296555796613177,3.509642850643021
515.0,1678.308223449765,60.61486929937127,330.8309059564021,314.50321803977266,16.32768791662943,3.7123975916783793
516.0,1685.3145421541044,60.58254911623532,330.4713992249937,314.2654144114574,16.205984813536304,3.7382824810271815
