I_target_uA,time_ns,I_in_uA,V_vo2_mV,T_K,R_ohm,P_uW
0.0,5354.0,0.0,0.0,325.4667,50628.855,0.0
0.0,5366.0,0.0,0.0,322.9399,57281.7,0.0
0.0,5378.0,0.0,0.0,321.08063,62784.277,0.0
0.0,5390.0,0.0,0.0,320.02542,66181.266,0.0
0.0,5402.0,0.0,0.0,318.86487,70153.97,0.0
0.0,5414.0,0.0,0.0,319.66013,67405.4,0.0
0.0,5426.0,0.0,0.0,323.11145,56810.637,0.0
0.0,5438.0,0.0,0.0,320.40625,64941.83,0.0
0.0,5450.0,0.0,0.0,324.59476,52812.945,0.0
0.0,5462.0,0.0,0.0,324.1767,53926.227,0.0
0.0,5474.0,0.0,0.0,324.9499,51949.89,0.0
0.0,5486.0,0.0,0.0,324.9529,51817.953,0.0
0.0,5498.0,0.0,0.0,322.511,58353.656,0.0
0.0,5510.0,0.0,0.0,323.6408,55211.773,0.0
0.0,5522.0,0.0,0.0,323.94684,54390.543,0.0
0.0,5534.0,0.0,0.0,325.13675,51322.18,0.0
0.0,5546.0,0.0,0.0,325.70895,49984.207,0.0
0.0,5558.0,0.0,0.0,323.85632,54710.434,0.0
0.0,5570.0,0.0,0.0,323.76263,54962.195,0.0
0.0,5582.0,0.0,0.0,318.28333,72191.62,0.0
0.0,5594.0,0.0,0.0,321.76636,60634.74,0.0
0.0,5606.0,0.0,0.0,323.0962,56838.844,0.0
0.0,5618.0,0.0,0.0,325.27786,51111.203,0.0
0.0,5630.0,0.0,0.0,323.98285,54465.7,0.0
0.0,5642.0,0.0,0.0,324.82724,52264.16,0.0
0.0,5654.0,0.0,0.0,324.81778,52299.145,0.0
0.0,5666.0,0.0,0.0,324.1197,54087.586,0.0
0.0,5678.0,0.0,0.0,321.39697,61893.465,0.0
0.0,5690.0,0.0,0.0,320.04633,66202.17,0.0
0.0,5702.0,0.0,0.0,318.4928,71578.95,0.0
0.0,5714.0,0.0,0.0,315.73456,82406.04,0.0
0.0,5726.0,0.0,0.0,317.11566,76767.52,0.0
0.0,5738.0,0.0,0.0,313.38068,93120.1,0.0
0.0,5750.0,0.0,0.0,312.1763,99216.9,0.0
0.0,5762.0,0.0,0.0,311.47903,102953.445,0.0
0.0,5774.0,0.0,0.0,313.01282,94936.3,0.0
0.0,5786.0,0.0,0.0,311.34927,103673.53,0.0
0.0,5798.0,0.0,0.0,311.58572,102376.914,0.0
0.0,5810.0,0.0,0.0,311.50192,102833.16,0.0
0.0,5822.0,0.0,0.0,310.8416,106513.76,0.0
0.0,5834.0,0.0,0.0,312.8358,95829.305,0.0
0.0,5846.0,0.0,0.0,312.7234,96397.914,0.0
0.0,5858.0,0.0,0.0,314.6207,87286.05,0.0
0.0,5870.0,0.0,0.0,314.46762,87952.95,0.0
0.0,5882.0,0.0,0.0,312.80405,95957.45,0.0
0.0,5894.0,0.0,0.0,318.35394,72002.086,0.0
0.0,5906.0,0.0,0.0,315.94986,81449.17,0.0
0.0,5918.0,0.0,0.0,313.0033,94988.21,0.0
0.0,5930.0,0.0,0.0,313.9185,90540.42,0.0
0.0,5942.0,0.0,0.0,315.63586,82773.96,0.0
0.0,5954.0,0.0,0.0,315.77216,82204.41,0.0
0.0,5966.0,0.0,0.0,318.6151,71099.35,0.0
0.0,5978.0,0.0,0.0,319.1456,69207.81,0.0
0.0,5990.0,0.0,0.0,322.8808,57488.543,0.0
0.0,6002.0,0.0,0.0,325.09055,51547.695,0.0
0.0,6014.0,0.0,0.0,320.2748,65329.848,0.0
0.0,6026.0,0.0,0.0,320.52142,64533.863,0.0
0.0,6038.0,0.0,0.0,322.57642,58293.52,0.0
0.0,6050.0,0.0,0.0,318.94916,69783.9,0.0
0.0,6062.0,0.0,0.0,317.89447,73601.234,0.0
0.0,6074.0,0.0,0.0,316.37308,79646.66,0.0
0.0,6086.0,0.0,0.0,316.18787,80424.28,0.0
0.0,6098.0,0.0,0.0,318.43503,71583.516,0.0
0.0,6110.0,0.0,0.0,323.0248,56814.047,0.0
0.0,6122.0,0.0,0.0,325.66525,49966.15,0.0
0.0,6134.0,0.0,0.0,328.76404,42891.555,0.0
0.0,6146.0,0.0,0.0,327.38458,45822.023,0.0
0.0,6158.0,0.0,0.0,326.5258,47748.75,0.0
0.0,6170.0,0.0,0.0,331.18494,38290.426,0.0
0.0,6182.0,0.0,0.0,327.16226,46373.957,0.0
0.0,6194.0,0.0,0.0,325.40836,50440.066,0.0
0.0,6206.0,0.0,0.0,325.38504,50496.387,0.0
0.0,6218.0,0.0,0.0,324.9016,51545.836,0.0
0.0,6230.0,0.0,0.0,324.67508,52094.97,0.0
0.0,6242.0,0.0,0.0,321.69672,60388.31,0.0
0.0,6254.0,0.0,0.0,324.23447,53276.28,0.0
0.0,6266.0,0.0,0.0,323.0441,56434.23,0.0
0.0,6278.0,0.0,0.0,322.64673,57540.688,0.0
0.0,6290.0,0.0,0.0,324.84094,51659.395,0.0
0.0,6302.0,0.0,0.0,326.90552,46752.676,0.0
0.0,6314.0,0.0,0.0,323.14395,56120.51,0.0
0.0,6326.0,0.0,0.0,327.07462,46319.535,0.0
0.0,6338.0,0.0,0.0,325.56387,49827.527,0.0
0.0,6350.0,0.0,0.0,327.26718,45811.895,0.0
0.0,6362.0,0.0,0.0,329.1473,41877.457,0.0
0.0,6374.0,0.0,0.0,327.32724,45851.227,0.0
0.0,6386.0,0.0,0.0,330.99603,37258.812,0.0
0.0,6398.0,0.0,0.0,329.08975,41231.688,0.0
0.0,6410.0,0.0,0.0,329.3368,40457.812,0.0
0.0,6422.0,0.0,0.0,332.5827,33931.0,0.0
0.0,6434.0,0.0,0.0,334.65503,24184.303,0.0
0.0,6446.0,0.0,0.0,337.4411,19217.926,0.0
0.0,6458.0,0.0,0.0,337.4616,17268.836,0.0
0.0,6470.0,0.0,0.0,338.03082,17151.762,0.0
0.0,6482.0,0.0,0.0,336.119,18987.24,0.0
0.0,6494.0,0.0,0.0,337.02277,18015.799,0.0
0.0,6506.0,0.0,0.0,336.59744,18928.744,0.0
0.0,6518.0,0.0,0.0,340.81235,15046.519,0.0
0.0,6530.0,0.0,0.0,341.47086,14547.537,0.0
0.0,6542.0,0.0,0.0,341.44556,14352.932,0.0
0.0,6554.0,0.0,0.0,338.36783,16803.014,0.0
0.0,6566.0,0.0,0.0,335.79587,18728.387,0.0
0.0,6578.0,0.0,0.0,331.11035,24332.707,0.0
0.0,6590.0,0.0,0.0,329.76486,26223.861,0.0
0.0,6602.0,0.0,0.0,328.5344,29268.576,0.0
0.0,6614.0,0.0,0.0,329.09323,28516.324,0.0
0.0,6626.0,0.0,0.0,327.83246,31341.191,0.0
0.0,6638.0,0.0,0.0,326.827,40704.055,0.0
0.0,6650.0,0.0,0.0,322.6141,52864.883,0.0
0.0,6662.0,0.0,0.0,323.72977,49651.805,0.0
0.0,6674.0,0.0,0.0,322.77643,52308.566,0.0
0.0,6686.0,0.0,0.0,322.976,51828.695,0.0
0.0,6698.0,0.0,0.0,323.97443,49658.64,0.0
0.0,6710.0,0.0,0.0,327.59213,35761.184,0.0
0.0,6722.0,0.0,0.0,325.80246,39283.09,0.0
0.0,6734.0,0.0,0.0,327.5649,32612.797,0.0
0.0,6746.0,0.0,0.0,325.72382,42997.04,0.0
0.0,6758.0,0.0,0.0,326.08234,38920.86,0.0
0.0,6770.0,0.0,0.0,326.39175,37900.527,0.0
0.0,6782.0,0.0,0.0,323.9573,50414.16,0.0
0.0,6794.0,0.0,0.0,325.79816,42612.176,0.0
0.0,6806.0,0.0,0.0,325.06628,45678.918,0.0
0.0,6818.0,0.0,0.0,323.65863,49150.387,0.0
0.0,6830.0,0.0,0.0,325.75177,44151.07,0.0
0.0,6842.0,0.0,0.0,326.39246,42661.42,0.0
0.0,6854.0,0.0,0.0,324.11682,48055.816,0.0
0.0,6866.0,0.0,0.0,326.11386,43078.39,0.0
0.0,6878.0,0.0,0.0,326.3201,42571.332,0.0
0.0,6890.0,0.0,0.0,327.3747,39461.39,0.0
0.0,6902.0,0.0,0.0,324.60556,47885.637,0.0
0.0,6914.0,0.0,0.0,323.0522,52822.0,0.0
0.0,6926.0,0.0,0.0,323.08438,52722.49,0.0
0.0,6938.0,0.0,0.0,321.44046,60826.31,0.0
0.0,6950.0,0.0,0.0,318.9522,69590.39,0.0
0.0,6962.0,0.0,0.0,324.13806,53775.293,0.0
0.0,6974.0,0.0,0.0,321.90726,59996.402,0.0
0.0,6986.0,0.0,0.0,320.71484,63651.76,0.0
0.0,6998.0,0.0,0.0,319.7204,67020.21,0.0
0.0,7010.0,0.0,0.0,318.35214,71871.27,0.0
0.0,7022.0,0.0,0.0,319.30127,68519.85,0.0
0.0,7034.0,0.0,0.0,313.79083,91117.68,0.0
0.0,7046.0,0.0,0.0,311.76407,101402.45,0.0
0.0,7058.0,0.0,0.0,312.46875,97691.92,0.0
0.0,7070.0,0.0,0.0,315.26178,84407.68,0.0
0.0,7082.0,0.0,0.0,316.9081,77554.87,0.0
0.0,7094.0,0.0,0.0,320.26074,65470.2,0.0
0.0,7106.0,0.0,0.0,322.5443,58470.45,0.0
0.0,7118.0,0.0,0.0,325.77136,49938.426,0.0
0.0,7130.0,0.0,0.0,327.89435,45135.082,0.0
0.0,7142.0,0.0,0.0,327.94778,45021.656,0.0
0.0,7154.0,0.0,0.0,328.61948,43620.156,0.0
0.0,7166.0,0.0,0.0,329.98944,40915.18,0.0
0.0,7178.0,0.0,0.0,332.2049,36940.934,0.0
0.0,7190.0,0.0,0.0,330.1763,40559.875,0.0
0.0,7202.0,0.0,0.0,336.49286,30460.922,0.0
0.0,7214.0,0.0,0.0,336.22296,30827.63,0.0
0.0,7226.0,0.0,0.0,336.61237,30300.992,0.0
0.0,7238.0,0.0,0.0,337.66418,28930.701,0.0
0.0,7250.0,0.0,0.0,339.64902,26539.031,0.0
0.0,7262.0,0.0,0.0,341.87988,24125.346,0.0
0.0,7274.0,0.0,0.0,339.4283,26793.438,0.0
0.0,7286.0,0.0,0.0,339.27744,26968.752,0.0
0.0,7298.0,0.0,0.0,338.00726,28499.908,0.0
0.0,7310.0,0.0,0.0,343.0821,22933.545,0.0
0.0,7322.0,0.0,0.0,341.2577,24771.322,0.0
0.0,7334.0,0.0,0.0,341.4034,24618.232,0.0
0.0,7346.0,0.0,0.0,341.6757,24335.18,0.0
0.0,7358.0,0.0,0.0,339.48026,26733.062,0.0
0.0,7370.0,0.0,0.0,338.9956,27299.643,0.0
0.0,7382.0,0.0,0.0,336.94296,29862.299,0.0
0.0,7394.0,0.0,0.0,334.69858,32995.96,0.0
0.0,7406.0,0.0,0.0,331.06354,38929.477,0.0
0.0,7418.0,0.0,0.0,328.81403,43224.047,0.0
0.0,7430.0,0.0,0.0,328.6125,43635.27,0.0
0.0,7442.0,0.0,0.0,326.31363,48656.723,0.0
0.0,7454.0,0.0,0.0,326.241,48825.16,0.0
0.0,7466.0,0.0,0.0,327.90726,45088.73,0.0
0.0,7478.0,0.0,0.0,326.97308,47130.254,0.0
0.0,7490.0,0.0,0.0,327.42682,46125.04,0.0
0.0,7503.0,0.0,0.0,329.7765,41304.13,0.0
0.0,7515.0,0.0,0.0,330.6935,39578.9,0.0
0.0,7527.0,0.0,0.0,328.6191,43597.508,0.0
0.0,7539.0,0.0,0.0,326.72064,47695.52,0.0
0.0,7551.0,0.0,0.0,327.5999,45721.28,0.0
0.0,7563.0,0.0,0.0,328.02332,44815.516,0.0
0.0,7575.0,0.0,0.0,328.11096,44168.54,0.0
0.0,7587.0,0.0,0.0,331.61377,37347.047,0.0
0.0,7599.0,0.0,0.0,332.34772,36102.37,0.0
0.0,7611.0,0.0,0.0,332.83948,35297.492,0.0
0.0,7623.0,0.0,0.0,332.12314,36439.312,0.0
0.0,7634.9995,0.0,0.0,335.80505,28679.623,0.0
0.0,7646.9995,0.0,0.0,336.19568,28197.207,0.0
0.0,7659.0005,0.0,0.0,335.65707,28887.83,0.0
0.0,7671.0005,0.0,0.0,332.47363,33551.92,0.0
0.0,7683.0,0.0,0.0,331.1483,36379.383,0.0
0.0,7695.0,0.0,0.0,328.85263,41744.05,0.0
0.0,7707.0,0.0,0.0,328.2295,43005.24,0.0
0.0,7719.0,0.0,0.0,324.93808,50476.82,0.0
0.0,7730.9995,0.0,0.0,325.30582,49547.242,0.0
0.0,7743.0005,0.0,0.0,327.19397,45204.254,0.0
0.0,7755.0005,0.0,0.0,328.85507,41679.46,0.0
0.0,7767.0,0.0,0.0,330.94513,37726.94,0.0
0.0,7779.0,0.0,0.0,330.51346,38554.246,0.0
0.0,7791.0,0.0,0.0,329.15045,41282.516,0.0
0.0,7803.0,0.0,0.0,330.25272,38774.023,0.0
0.0,7814.9995,0.0,0.0,331.4738,35426.906,0.0
0.0,7827.0005,0.0,0.0,331.76297,34431.656,0.0
0.0,7839.0005,0.0,0.0,333.12613,30340.553,0.0
0.0,7851.0,0.0,0.0,333.2472,30168.943,0.0
0.0,7863.0,0.0,0.0,333.28198,30381.691,0.0
0.0,7875.0,0.0,0.0,335.53723,22865.338,0.0
0.0,7887.0,0.0,0.0,337.86618,12964.371,0.0
0.0,7898.9995,0.0,0.0,339.98926,11628.231,0.0
0.0,7910.9995,0.0,0.0,340.1075,11157.286,0.0
0.0,7923.0005,0.0,0.0,338.4077,8398.533,0.0
0.0,7935.0,0.0,0.0,338.43463,9990.188,0.0
0.0,7947.0,0.0,0.0,337.10187,11148.362,0.0
0.0,7959.0,0.0,0.0,333.82016,13527.516,0.0
0.0,7971.0,0.0,0.0,331.6406,15899.248,0.0
0.0,7982.9995,0.0,0.0,332.92853,14708.324,0.0
0.0,7994.9995,0.0,0.0,332.71573,14891.129,0.0
0.0,8007.0005,0.0,0.0,332.42825,15096.347,0.0
0.0,8019.0,0.0,0.0,335.99036,11804.273,0.0
0.0,8031.0,0.0,0.0,340.48047,5513.596,0.0
0.0,8043.0,0.0,0.0,338.81668,5848.994,0.0
0.0,8055.0,0.0,0.0,341.21216,4130.541,0.0
0.0,8066.9995,0.0,0.0,341.14008,4010.6091,0.0
0.0,8078.9995,0.0,0.0,338.76852,7385.1353,0.0
0.0,8091.0005,0.0,0.0,340.93835,6420.3438,0.0
0.0,8103.0005,0.0,0.0,337.15714,8486.956,0.0
0.0,8115.0,0.0,0.0,335.66425,9279.111,0.0
0.0,8127.0,0.0,0.0,335.3976,9245.591,0.0
0.0,8139.0,0.0,0.0,337.5479,7454.4946,0.0
0.0,8150.9995,0.0,0.0,337.64786,7523.3047,0.0
0.0,8162.9995,0.0,0.0,335.41443,8745.055,0.0
0.0,8175.0005,0.0,0.0,336.84045,7924.5303,0.0
0.0,8187.0005,0.0,0.0,336.7451,8051.921,0.0
0.0,8199.0,0.0,0.0,333.67798,9960.083,0.0
0.0,8211.0,0.0,0.0,333.0981,10430.929,0.0
0.0,8223.0,0.0,0.0,331.55637,12438.752,0.0
0.0,8235.0,0.0,0.0,329.24335,19625.691,0.0
0.0,8247.0,0.0,0.0,330.733,15996.676,0.0
0.0,8259.0,0.0,0.0,332.35764,13881.214,0.0
0.0,8271.0,0.0,0.0,333.9019,12405.893,0.0
0.0,8283.0,0.0,0.0,334.17764,12271.683,0.0
0.0,8295.0,0.0,0.0,331.87387,14170.594,0.0
0.0,8307.0,0.0,0.0,328.56113,26001.941,0.0
0.0,8319.0,0.0,0.0,329.985,16081.1045,0.0
0.0,8331.0,0.0,0.0,333.07385,13061.691,0.0
0.0,8343.0,0.0,0.0,329.28195,21440.39,0.0
0.0,8355.0,0.0,0.0,323.44086,53060.348,0.0
0.0,8367.0,0.0,0.0,327.4969,41320.812,0.0
0.0,8379.0,0.0,0.0,328.99347,38206.047,0.0
0.0,8391.0,0.0,0.0,330.07565,36208.125,0.0
0.0,8403.0,0.0,0.0,329.9048,36342.59,0.0
0.0,8415.0,0.0,0.0,327.6516,40647.043,0.0
0.0,8427.0,0.0,0.0,327.8293,40275.367,0.0
0.0,8439.0,0.0,0.0,327.2364,41709.516,0.0
0.0,8451.0,0.0,0.0,330.6227,35021.62,0.0
0.0,8463.0,0.0,0.0,332.20624,31526.127,0.0
0.0,8475.0,0.0,0.0,330.2247,34853.96,0.0
0.0,8487.0,0.0,0.0,329.4945,37351.42,0.0
0.0,8499.0,0.0,0.0,329.88193,36677.676,0.0
0.0,8511.0,0.0,0.0,327.53,41196.434,0.0
0.0,8523.0,0.0,0.0,328.0207,40262.42,0.0
0.0,8535.0,0.0,0.0,328.63208,39056.066,0.0
0.0,8547.0,0.0,0.0,327.9966,40341.348,0.0
0.0,8559.0,0.0,0.0,331.83453,33251.523,0.0
0.0,8571.0,0.0,0.0,331.72363,34650.79,0.0
0.0,8583.0,0.0,0.0,331.31247,35309.906,0.0
0.0,8595.0,0.0,0.0,331.20648,35636.926,0.0
0.0,8607.0,0.0,0.0,335.94922,16549.92,0.0
0.0,8619.0,0.0,0.0,335.3564,17512.256,0.0
0.0,8631.0,0.0,0.0,335.57578,19672.098,0.0
0.0,8643.0,0.0,0.0,337.76407,14976.07,0.0
0.0,8655.0,0.0,0.0,339.86234,13423.378,0.0
0.0,8667.0,0.0,0.0,337.84302,15543.227,0.0
0.0,8679.0,0.0,0.0,337.52924,15903.054,0.0
0.0,8691.0,0.0,0.0,340.73032,11937.462,0.0
0.0,8703.0,0.0,0.0,336.51324,15479.187,0.0
0.0,8715.0,0.0,0.0,337.3081,13033.656,0.0
0.0,8727.0,0.0,0.0,336.19852,15119.581,0.0
0.0,8739.0,0.0,0.0,337.03864,12722.199,0.0
0.0,8751.0,0.0,0.0,335.7683,18599.2,0.0
0.0,8763.0,0.0,0.0,338.16196,17031.262,0.0
0.0,8775.0,0.0,0.0,337.0661,18037.588,0.0
0.0,8787.0,0.0,0.0,335.38382,20545.947,0.0
0.0,8799.0,0.0,0.0,335.31238,20976.037,0.0
0.0,8811.0,0.0,0.0,336.23264,16128.584,0.0
0.0,8823.0,0.0,0.0,336.61584,14856.18,0.0
0.0,8835.0,0.0,0.0,331.23087,22714.037,0.0
0.0,8847.0,0.0,0.0,331.27237,22129.445,0.0
0.0,8859.0,0.0,0.0,330.40286,23369.764,0.0
0.0,8871.0,0.0,0.0,329.87936,23664.809,0.0
0.0,8883.0,0.0,0.0,326.75397,29490.207,0.0
0.0,8895.0,0.0,0.0,326.62485,29699.54,0.0
0.0,8907.0,0.0,0.0,326.26495,30321.271,0.0
0.0,8919.0,0.0,0.0,327.97623,26680.94,0.0
0.0,8931.0,0.0,0.0,327.19232,28108.635,0.0
0.0,8943.0,0.0,0.0,324.80286,32168.656,0.0
0.0,8955.0,0.0,0.0,325.5363,31242.371,0.0
0.0,8967.0,0.0,0.0,331.96002,20310.463,0.0
0.0,8979.0,0.0,0.0,330.7429,21791.098,0.0
0.0,8991.0,0.0,0.0,325.7779,31472.584,0.0
0.0,9003.0,0.0,0.0,324.15817,34505.484,0.0
0.0,9015.0,0.0,0.0,325.01968,32865.59,0.0
0.0,9027.0,0.0,0.0,322.2821,38396.5,0.0
0.0,9039.0,0.0,0.0,319.41516,50725.195,0.0
0.0,9051.0,0.0,0.0,318.81732,52445.7,0.0
0.0,9063.0,0.0,0.0,317.3823,56959.754,0.0
0.0,9075.0,0.0,0.0,317.38806,56942.645,0.0
0.0,9087.0,0.0,0.0,322.43472,42948.99,0.0
0.0,9099.0,0.0,0.0,320.53638,49210.74,0.0
0.0,9111.0,0.0,0.0,323.7334,41295.945,0.0
0.0,9123.0,0.0,0.0,319.49765,52184.98,0.0
0.0,9135.0,0.0,0.0,318.40045,55481.93,0.0
0.0,9147.0,0.0,0.0,316.2737,62592.8,0.0
0.0,9159.0,0.0,0.0,316.23764,62749.734,0.0
0.0,9171.0,0.0,0.0,313.58517,72892.93,0.0
0.0,9183.0,0.0,0.0,312.7266,76547.65,0.0
0.0,9195.0,0.0,0.0,314.4674,69328.984,0.0
0.0,9207.0,0.0,0.0,313.55756,73010.95,0.0
0.0,9219.0,0.0,0.0,313.4143,73606.5,0.0
0.0,9231.0,0.0,0.0,313.2042,74508.734,0.0
0.0,9243.0,0.0,0.0,310.8431,85306.0,0.0
0.0,9255.0,0.0,0.0,310.7242,85893.45,0.0
0.0,9267.0,0.0,0.0,308.76776,96221.98,0.0
0.0,9279.0,0.0,0.0,308.81293,96006.164,0.0
0.0,9291.0,0.0,0.0,312.3566,78217.17,0.0
0.0,9303.0,0.0,0.0,315.94757,63818.86,0.0
0.0,9315.0,0.0,0.0,316.30368,62577.566,0.0
0.0,9327.0,0.0,0.0,316.12772,63196.965,0.0
0.0,9339.0,0.0,0.0,315.69998,64746.844,0.0
0.0,9351.0,0.0,0.0,315.93335,63903.344,0.0
0.0,9363.0,0.0,0.0,311.11304,84102.805,0.0
0.0,9375.0,0.0,0.0,314.87793,67838.91,0.0
0.0,9387.0,0.0,0.0,317.66333,58024.195,0.0
0.0,9399.0,0.0,0.0,316.6219,61500.676,0.0
0.0,9411.0,0.0,0.0,316.51804,61851.215,0.0
0.0,9423.0,0.0,0.0,313.94336,71764.72,0.0
0.0,9435.0,0.0,0.0,315.42203,66010.19,0.0
0.0,9447.0,0.0,0.0,310.9372,85205.76,0.0
0.0,9459.0,0.0,0.0,311.59787,82030.79,0.0
0.0,9471.0,0.0,0.0,312.92236,76048.34,0.0
0.0,9483.0,0.0,0.0,314.66284,68846.19,0.0
0.0,9495.0,0.0,0.0,316.98825,60404.39,0.0
0.0,9507.0,0.0,0.0,317.87735,57489.9,0.0
0.0,9519.0,0.0,0.0,319.1787,53479.5,0.0
0.0,9531.0,0.0,0.0,319.0027,53999.754,0.0
0.0,9543.0,0.0,0.0,320.4257,49890.824,0.0
0.0,9555.0,0.0,0.0,322.51837,44508.8,0.0
0.0,9567.0,0.0,0.0,319.85037,51723.348,0.0
0.0,9579.0,0.0,0.0,316.79984,62827.62,0.0
0.0,9591.0,0.0,0.0,316.81116,62657.758,0.0
0.0,9603.0,0.0,0.0,315.47974,67475.51,0.0
0.0,9615.0,0.0,0.0,317.2062,61324.37,0.0
0.0,9627.0,0.0,0.0,315.60333,67076.95,0.0
0.0,9639.0,0.0,0.0,312.41913,80215.37,0.0
0.0,9651.0,0.0,0.0,315.51587,67367.38,0.0
0.0,9663.0,0.0,0.0,316.21198,64806.15,0.0
0.0,9675.0,0.0,0.0,317.04575,61867.39,0.0
0.0,9687.0,0.0,0.0,317.16196,61469.207,0.0
0.0,9699.0,0.0,0.0,317.98825,58740.258,0.0
0.0,9711.0,0.0,0.0,316.0128,65749.89,0.0
0.0,9723.0,0.0,0.0,314.28705,72396.77,0.0
0.0,9735.0,0.0,0.0,315.0817,69244.81,0.0
0.0,9747.0,0.0,0.0,315.35773,68191.62,0.0
0.0,9759.0,0.0,0.0,317.80527,59543.594,0.0
0.0,9771.0,0.0,0.0,320.85504,50439.08,0.0
0.0,9783.0,0.0,0.0,319.41406,54570.76,0.0
0.0,9795.0,0.0,0.0,316.69595,63370.594,0.0
0.0,9807.0,0.0,0.0,314.56723,71344.82,0.0
0.0,9819.0,0.0,0.0,317.8466,59467.02,0.0
0.0,9831.0,0.0,0.0,316.9668,62405.645,0.0
0.0,9843.0,0.0,0.0,318.44443,57534.977,0.0
0.0,9855.0,0.0,0.0,321.26514,49348.48,0.0
0.0,9867.0,0.0,0.0,321.4451,50317.6,0.0
0.0,9879.0,0.0,0.0,325.20844,41219.25,0.0
0.0,9891.0,0.0,0.0,326.48868,37897.586,0.0
0.0,9903.0,0.0,0.0,326.13165,40840.33,0.0
0.0,9915.0,0.0,0.0,324.44672,49726.043,0.0
0.0,9927.0,0.0,0.0,324.33655,51511.543,0.0
0.0,9939.0,0.0,0.0,324.45255,51225.168,0.0
0.0,9951.0,0.0,0.0,325.55295,48512.453,0.0
0.0,9963.0,0.0,0.0,323.75275,51750.754,0.0
0.0,9975.0,0.0,0.0,324.08948,51067.047,0.0
0.0,9987.0,0.0,0.0,328.20728,41306.133,0.0
0.0,10000.0,0.0,0.0,330.77277,36476.375,0.0
0.0,10012.0,0.0,0.0,332.52765,32694.52,0.0
0.0,10024.0,0.0,0.0,333.39624,31368.318,0.0
0.0,10036.0,0.0,0.0,333.51447,31275.07,0.0
0.0,10048.0,0.0,0.0,335.47632,28579.887,0.0
0.0,10060.0,0.0,0.0,332.7417,32674.633,0.0
0.0,10072.0,0.0,0.0,331.2304,35141.5,0.0
0.0,10084.0,0.0,0.0,330.2236,36953.637,0.0
0.0,10096.0,0.0,0.0,332.12317,33324.207,0.0
0.0,10108.0,0.0,0.0,330.81372,36224.723,0.0
0.0,10120.0,0.0,0.0,330.39343,37047.934,0.0
0.0,10132.0,0.0,0.0,331.6209,35101.51,0.0
0.0,10144.0,0.0,0.0,331.83017,34258.477,0.0
0.0,10156.0,0.0,0.0,334.77817,29503.172,0.0
0.0,10168.0,0.0,0.0,330.3513,36560.6,0.0
0.0,10180.0,0.0,0.0,329.63187,37967.34,0.0
0.0,10192.0,0.0,0.0,330.61966,36875.113,0.0
0.0,10204.0,0.0,0.0,331.17645,36328.434,0.0
0.0,10216.0,0.0,0.0,331.50436,36542.96,0.0
0.0,10228.0,0.0,0.0,332.76294,34386.41,0.0
0.0,10240.0,0.0,0.0,330.30728,38784.656,0.0
0.0,10252.0,0.0,0.0,328.3478,42598.97,0.0
0.0,10264.0,0.0,0.0,327.57214,44231.656,0.0
0.0,10276.0,0.0,0.0,326.66525,46101.324,0.0
0.0,10288.0,0.0,0.0,322.15244,57711.17,0.0
0.0,10300.0,0.0,0.0,322.57626,55560.39,0.0
0.0,10312.0,0.0,0.0,322.83746,54477.633,0.0
0.0,10324.0,0.0,0.0,323.06543,53291.883,0.0
0.0,10336.0,0.0,0.0,323.43698,53266.535,0.0
0.0,10348.0,0.0,0.0,323.70422,50360.312,0.0
0.0,10360.0,0.0,0.0,324.6065,48368.125,0.0
0.0,10372.0,0.0,0.0,327.20593,41974.688,0.0
0.0,10384.0,0.0,0.0,327.42676,41514.23,0.0
0.0,10396.0,0.0,0.0,327.95248,40246.875,0.0
0.0,10408.0,0.0,0.0,329.74524,36757.004,0.0
0.0,10420.0,0.0,0.0,329.21555,37783.992,0.0
0.0,10432.0,0.0,0.0,328.36877,39401.65,0.0
0.0,10444.0,0.0,0.0,329.97357,36401.492,0.0
0.0,10456.0,0.0,0.0,329.9609,36435.434,0.0
0.0,10468.0,0.0,0.0,330.57,35589.562,0.0
0.0,10480.0,0.0,0.0,333.2562,29538.74,0.0
0.0,10492.0,0.0,0.0,328.65845,37702.715,0.0
0.0,10504.0,0.0,0.0,325.54257,44726.027,0.0
0.0,10516.0,0.0,0.0,324.21255,47636.65,0.0
0.0,10528.0,0.0,0.0,324.5212,47146.098,0.0
0.0,10540.0,0.0,0.0,322.69412,55988.31,0.0
0.0,10552.0,0.0,0.0,323.1764,54015.03,0.0
0.0,10564.0,0.0,0.0,326.8813,44665.234,0.0
0.0,10576.0,0.0,0.0,328.14236,41873.8,0.0
0.0,10588.0,0.0,0.0,331.9082,34150.945,0.0
0.0,10600.0,0.0,0.0,331.54672,34602.438,0.0
0.0,10612.0,0.0,0.0,330.0597,37267.12,0.0
0.0,10624.0,0.0,0.0,331.69995,34808.15,0.0
0.0,10636.0,0.0,0.0,330.3438,37906.324,0.0
0.0,10648.0,0.0,0.0,330.80334,35732.69,0.0
0.0,10660.0,0.0,0.0,328.48596,39539.953,0.0
0.0,10672.0,0.0,0.0,331.99918,32841.883,0.0
0.0,10684.0,0.0,0.0,332.0298,32911.29,0.0
0.0,10696.0,0.0,0.0,330.5999,35461.086,0.0
0.0,10708.0,0.0,0.0,333.56674,28348.354,0.0
0.0,10720.0,0.0,0.0,335.96606,17802.334,0.0
0.0,10732.0,0.0,0.0,334.42432,22188.541,0.0
