I_target_uA,input_power_dBm,freq_MHz,gain_linear,gain_dB
50.0,-39.03089986991944,143.3172657726013,0.027617305858753164,-31.176373805333036
50.0,-39.03089986991944,144.1501828538059,0.0181895575631842,-34.80355728888376
50.0,-39.03089986991944,144.98309993501044,0.014723624986168266,-36.63970505312989
50.0,-39.03089986991944,145.81601701621506,0.01913238803498876,-34.364616390681114
50.0,-39.03089986991944,146.6489340974196,0.011310038935362851,-38.930717999839025
50.0,-39.03089986991944,147.4818511786242,0.009591639707762405,-40.362142861464875
50.0,-39.03089986991944,148.3147682598288,0.02439188796071144,-32.2550916696693
50.0,-39.03089986991944,149.14768534103337,0.012824711730077204,-37.839047760882444
50.0,-39.03089986991944,149.98060242223795,0.018797264009097002,-34.518107176664905
50.0,-39.03089986991944,150.8135195034425,0.02017105935103476,-33.90542585505306
50.0,-39.03089986991944,151.64643658464712,0.017865867628986277,-34.959517761823705
50.0,-39.03089986991944,152.47935366585168,0.009488063327890862,-40.45644850560433
50.0,-39.03089986991944,153.31227074705626,0.012183982844663557,-38.28421442337002
50.0,-39.03089986991944,154.14518782826084,0.014606479971593865,-36.709088649285306
50.0,-39.03089986991944,154.97810490946543,0.0030144728902089858,-50.41577234966031
50.0,-39.03089986991944,155.81102199066999,0.0059158500121836285,-44.55965690887392
50.0,-39.03089986991944,156.64393907187457,0.002975576332392342,-50.52857808619531
50.0,-39.03089986991944,157.47685615307918,0.0023937428813545912,-52.41845000428822
50.0,-39.03089986991944,158.30977323428374,0.002649283815568692,-51.53743027208649
50.0,-39.03089986991944,159.14269031548832,0.0012236230839265498,-58.2470467709267
50.0,-39.03089986991944,159.9756073966929,0.0003199105668327373,-69.89942829357528
50.0,-39.03089986991944,160.8085244778975,0.002183145878387212,-53.218344872973645
50.0,-39.03089986991944,161.64144155910205,0.0021887917905880723,-53.19591097694979
50.0,-39.03089986991944,162.47435864030663,0.0020387180781728273,-53.81285651983707
50.0,-39.03089986991944,163.30727572151122,0.007430035334305764,-42.58018241803875
50.0,-39.03089986991944,164.1401928027158,0.003716969311944547,-48.59622049026284
50.0,-39.03089986991944,164.97310988392036,0.0028252483034277042,-50.97886754400867
50.0,-39.03089986991944,165.80602696512497,0.005068754347771573,-45.90197511848889
50.0,-39.03089986991944,166.63894404632953,0.00332325696633283,-49.56872152383505
50.0,-39.03089986991944,167.4718611275341,0.005090215368738188,-45.86527684255431
50.0,-39.03089986991944,168.3047782087387,0.0007137471491031277,-62.92911226861726
50.0,-39.03089986991944,169.13769528994328,0.019020399292789605,-34.415607404297035
50.0,-39.03089986991944,169.97061237114787,0.013894157833722985,-37.14335543941088
