I_target_uA,C_pF,C_th_mW_ns_per_K,S_e_mW_per_K,T0_K,T_init_K,sigma_W_sqrt_s,Rm_factor_scale,Tc_shift_K,w_scale,beta_scale,R_init_ohm,R_fast_ohm,tau_init_ns,tau_fast_ns,Rm_eff_ohm,Tc_eff_K,w_eff_K,beta_eff_per_K,reversal_threshold_K,recommended_dt_ns,dt_ns,dt_over_tau_fast,dt_over_tau_init,dT_step_over_reversal,estimated_steps,feasible,turn_count,pulse_turn_count,n_cycles,V_pp_mV,V_std_mV,baseline_mean_mV,plateau_mean_mV,plateau_std_mV,plateau_vpp_mV,plateau_turn_count,plateau_res_ohm,onset_overshoot_mV,onset_undershoot_mV,turnoff_undershoot_mV,dominant_freq_MHz,spectral_purity,period_cv,amplitude_cv,late_to_early_vpp,unstable,zigzag,oscillatory,trace_score
2000.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,3.0,3.0,1.0,300.29516204656323,84.27745912338989,0.0,324.3299423220251,0.5541717027131576,1.7834195778096387,2.0,162.16497116101255,298.843604787373,324.3299423220251,324.224762482949,3.5715382260241046,0.6198738714156733,0.0,0.9881923467183961,0.00019749039399195528,0.0,0.0,0.0,0.2700133306015945
50.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,2.607018268330208e-05,1.5071515564879875e-06,0.0,2.0602411463292185,3.5790668820306187e-07,1.2395007495946686e-06,0.0,41.20482292658437,1.2034664260696104e-06,2.0602411463292185,2.0602411463292185,3.5717154516558365,0.7458124800105483,inf,inf,0.042625815099913075,0.0,0.0,0.0,0.07037724251924414
200.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.00014337405158038052,4.2284585924207e-05,0.0,8.240875721459183,2.2805205506851268e-05,7.897994225558591e-05,0.0,41.204378607295915,7.9695580760486e-05,8.240875721459183,8.240875721459183,3.5717154516558365,0.7491764023837559,inf,inf,0.7145767417601078,0.0,0.0,0.0,0.11573393006880726
350.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.0007678236404977667,0.00022698291876599192,0.0,14.421192941972773,0.00012104167757196563,0.0004192093475854364,0.0,41.203408405636495,0.0004308234340566486,14.421192941972773,14.421192941972773,3.5717154516558365,0.7495603406949854,inf,inf,0.9510364584003916,0.0,0.0,0.0,0.13169496094202646
500.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.002219785410403574,0.0006554426586792281,0.0,20.6009642676204,0.00034764316071939956,0.0012040681422256228,0.0,41.2019285352408,0.0012562265854647592,20.6009642676204,20.6009642676204,3.5717154516558365,0.7496598372587241,inf,inf,0.9306745631805435,0.0,0.0,0.0,0.13032053301468668
650.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.004807008278884695,0.001416464197928663,0.0,26.77997626295999,0.000748459095641956,0.0025924844845945927,0.0,41.19996348147691,0.002745063602795028,26.77997626295999,26.77997626295999,3.5717154516558365,0.7497054930792564,inf,inf,0.9094267665670523,0.0,0.0,0.0,0.12888630674327603
800.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.008786481531309676,0.002583531107526285,0.0,32.958036234267915,0.0013602570108834037,0.004712059859215856,0.0,41.197545292834896,0.00506759779224808,32.958036234267915,32.958036234267915,3.5717154516558365,0.7497345542848178,inf,inf,0.8863427902370835,0.0,0.0,0.0,0.12732813834100312
950.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.014353741984891144,0.004211693250056467,0.0,39.13497703465083,0.0022088824976295085,0.007652745099001379,0.0,41.194712668053505,0.008370049175958627,39.13497703465083,39.13497703465083,3.5717154516558365,0.7497569381168526,inf,inf,0.8611037922855224,0.0,0.0,0.0,0.12562450597927274
1100.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.0216359626798166,0.006335535416314331,0.0,45.31066086461586,0.0033080291091083566,0.011462631400256384,0.0,41.19150987692352,0.012770562939344643,45.31066086461586,45.31066086461586,3.5717154516558365,0.7497757637117225,inf,inf,0.8336670326008024,0.0,0.0,0.0,0.12377252470055417
1250.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.03068900805701702,0.008968277453224156,0.0,51.48498194820181,0.004658672230390843,0.016146038841306165,0.0,41.18798555856145,0.018356353752956522,51.48498194820181,51.48498194820181,3.5717154516558365,0.749791831690329,inf,inf,0.804135081355662,0.0,0.0,0.0,0.12177911799150717
1400.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.041498587163481204,0.012102001123779916,0.0,57.65786802220938,0.006249178212000437,0.021663935122795408,0.0,41.18419144443527,0.02518225659206763,57.65786802220938,57.65786802220938,3.5717154516558365,0.749804947593397,inf,inf,0.7726899890526857,0.0,0.0,0.0,0.11965657426105628
1550.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.05398463790178454,0.01570892820347368,0.0,63.82928063439912,0.008056058200214728,0.02793657131071825,0.0,41.18018105445104,0.033270121844260814,63.82928063439912,63.82928063439912,3.5717154516558365,0.7498143990463129,inf,inf,0.7395742770954618,0.0,0.0,0.0,0.11742126370394368
1700.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.06800927093020448,0.019743610736363888,0.0,69.99921430214646,0.010045298163620712,0.034848090037641555,0.0,41.176008413027326,0.04260985681193574,69.99921430214646,69.99921430214646,3.5717154516558365,0.7498191561331986,inf,inf,0.7050603316904699,0.0,0.0,0.0,0.11509157238910671
1850.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.0833865911052527,0.02414584476832975,0.0,76.16769463277024,0.012174165177319313,0.042252753864943315,0.0,41.171726828524456,0.053161023536631546,76.16769463277024,76.16769463277024,3.5717154516558365,0.7498179684017773,inf,inf,0.6694444973526085,0.0,0.0,0.0,0.11268750357130106
2000.0,43.78933140657456,49.90787023767722,0.03607566266139949,341.31123758425673,341.31123758425673,0.0,2.2587336394606656,-0.36502382654425714,0.7773632751453965,1.4742624408390572,41.20485262201278,41.104069165014934,1.8043329470243803,1.7999197068256014,41.104069165014934,333.20515625333746,5.364063389529475,0.43784336936439716,0.0019042620032504475,0.05399759120476804,0.05399759120476804,0.03,0.029926622630162734,0.008878082894499952,14815.475693466846,1.0,1.0,1.0,0.0,0.09989454284466603,0.02884408660015577,0.0,82.33477554795574,0.01439336697524497,0.049982363821726494,0.0,41.16738777397787,0.06485579243219775,82.33477554795574,82.33477554795574,3.5717154516558365,0.7498094201409682,inf,inf,0.6330318591739491,0.0,0.0,0.0,0.11022965049424156
50.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,0.0,0.0,0.0,37.04363525566788,7.732140935237569,0.0,69.40637113046044,1.1034378286641564,4.2173016238347,0.0,1388.127422609209,-8.417031882842245,69.40637113046044,63.548150183390085,3.5716935002962127,0.7581144468026021,inf,inf,0.038224020516603514,0.0,0.0,0.0,0.07621583007691117
200.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,1.0,1.0,0.0,131.90190120680788,26.52817898347931,0.0,266.1252885701416,1.5174998692506811,6.690673483407011,1.0,1330.6264428507081,-24.152459384528782,266.1252885701416,246.71400431112414,3.5716935002962127,0.7289381833806585,inf,inf,0.006035689643851081,0.0,0.0,0.0,0.10819209348541078
350.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,1.0,1.0,0.0,197.59639044107362,33.51275124107699,0.0,419.1251042340299,9.345591271992058,28.156003253865265,1.0,1197.500297811514,-3.791670769313157,419.1251042340299,397.23825183512486,3.5716935002962127,0.6247085139078777,inf,inf,0.09412644329125716,0.0,0.0,0.0,0.13778823548094635
500.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,1.0,1.0,0.0,240.9311270329586,45.36753816701009,0.0,498.5758202201929,28.94806954007819,96.44859405019878,0.0,997.1516404403858,74.79352044009977,498.5758202201929,482.2180576400355,3.5716935002962127,0.6107601851673097,inf,inf,0.12913237978656672,0.0,0.0,0.0,0.15575164136745837
650.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,2.0,2.0,1.0,267.0325790082806,78.69935329096415,0.0,508.4106845102915,36.73268525481735,137.3540920882716,1.0,782.170283861987,196.93266839914543,508.4106845102915,498.2467547602093,3.5716935002962127,0.59898491527706,0.0,0.9864788936468218,0.045106194484193535,0.0,0.0,0.0,0.2719763965706641
800.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,2.0,2.0,1.0,345.4555237330209,116.49515506033191,0.0,486.1894054574228,21.595518994953327,105.7038118538141,1.0,607.7367568217786,332.44746212561734,486.1894054574228,480.42937378233285,3.5716935002962127,0.567064967060826,0.0,0.9569930939706057,0.02189606992854778,0.0,0.0,0.0,0.271477984720177
950.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,3.0,3.0,1.0,470.6610028648735,149.77629540326947,0.0,462.10111437820376,6.534329804287652,35.534675788137406,1.0,486.42222566126713,459.0794732040986,462.10111437820376,459.00441794115284,3.5716935002962127,0.5354638177834081,0.0,0.9314371457501326,0.015411907663385177,0.0,0.0,0.0,0.2710403037672785
1100.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,3.0,3.0,1.0,591.7695423746113,176.77973208445783,0.0,443.7487425510482,8.942421126846362,27.112675800344448,2.0,403.4079477736803,571.2889150511778,443.7487425510482,442.1405561909052,3.5716935002962127,0.5128990450664642,0.0,0.9123817908994122,0.005956798988451482,0.0,0.0,0.0,0.2704020839317205
1250.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,3.0,3.0,1.0,706.0128373478356,197.84073056029683,0.0,427.91052599938047,8.140636468754554,31.92600287389024,0.0,342.3284207995044,673.8255999626001,427.91052599938047,427.09884984910184,3.5716935002962127,0.5019695107418334,0.0,0.899675739395422,0.0024542608869971786,0.0,0.0,0.0,0.2701656626098723
1400.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,2.0,2.0,1.0,812.4708642866414,213.7593990067597,0.0,412.63257357965955,6.163222737099189,26.320343612492536,0.0,294.7375525568997,769.7995506604168,412.63257357965955,412.2337662996154,3.5716935002962127,0.5008435746498271,0.0,0.8920918879952227,0.0013729639766519213,0.0,0.0,0.0,0.270092675068424
1550.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,2.0,2.0,1.0,537.6014516823288,165.54827451373868,0.0,741.7419150727329,32.44590472344427,132.16809025854195,0.0,478.5431710146664,516.278071029319,741.7419150727329,739.9445704428781,3.5716935002962127,0.6745663513006144,0.0,0.9999998978314706,0.017246139190005155,0.0,0.0,0.0,0.27116411439532534
1700.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,3.0,3.0,1.0,636.740275278293,218.6022089624265,0.0,730.9253677561071,14.808868145644112,92.2387629357828,2.0,429.956098680063,623.9818391392052,730.9253677561071,728.747108681481,3.5716935002962127,0.5789550296300292,0.0,0.9624868455926695,0.010193153440593107,0.0,0.0,0.0,0.27068803785724005
1800.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,4.0,4.0,2.0,763.8591265817192,252.04264586100493,0.0,714.9482896557779,12.052904374971577,35.612221440604,2.0,397.1934942532099,737.1078360423674,714.9482896557779,712.8161250611748,3.5716935002962127,0.5217026542228372,0.16446648155811963,1.6290983197909252,0.005284324439416163,0.0,0.0,0.0,0.280145305548355
1850.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,4.0,4.0,2.0,833.1807570607453,267.79386637047224,0.0,707.7820637988564,16.83464194006361,51.13156821348559,2.0,382.5848993507332,793.1941790896124,707.7820637988564,705.7117958134388,3.5716935002962127,0.4957099025549999,0.0839698668030635,1.5986346361994141,0.002464836153443173,0.0,0.0,0.0,0.2856945147274813
1900.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,4.0,4.0,2.0,901.3300289062669,282.14107022701984,0.0,701.0947156521763,19.810700906062166,67.47142374291889,3.0,368.99721876430334,845.7510263411373,701.0947156521763,699.1211693327555,3.5716935002962127,0.473317736232577,0.03093395157468984,1.5717557708967798,0.001694616671257654,0.0,0.0,0.0,0.2899138686750866
1950.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,5.0,5.0,2.0,972.4575354255669,296.21134931887894,0.0,695.0468295542828,20.88905173399748,83.23892566685981,2.0,356.4342715662989,898.3282112828797,695.0468295542828,693.1665154026532,3.5716935002962127,0.4520723827619837,0.03364743286186144,1.5458943887875651,0.0021432060640430134,0.0,0.0,0.0,0.2897149740777866
2000.0,21.162984226831025,12.146442216942896,0.13054282687987803,328.0159352288651,332.321833882387,0.0,3.1280544180728955,0.10695152437754461,1.0848791626491274,1.1309373804769762,320.8748398218773,56.92382798314361,6.790669173937321,1.2046780737381106,56.92382798314361,333.6771316042593,7.4860245968542,0.3358787550243517,0.005340881402387502,0.036140342212143316,0.036140342212143316,0.029999999999999995,0.005322059032245369,0.008228986493343958,22135.927637431072,1.0,5.0,5.0,2.0,1041.3658796935924,309.0260138107825,0.0,689.0120099233187,20.16124931142925,89.21414989731761,2.0,344.50600496165936,948.094193733012,689.0120099233187,687.242889406314,3.5716935002962127,0.4340669733574029,0.03969760807112191,1.524117370409802,0.002370077032724064,0.0,0.0,0.0,0.289223611106748
