Temperature,Resistance,frozen,prior_anchored,prior_amplitude,prior_joint_static,prior_joint_diagnostic,static_preserving,dynamic_diagnostic
335.025,76.97595,93.63244240757422,74.82024319245451,345.4716251736676,110.80689801156767,30.43903854589591,84.1366850525814,206.08946222073968
334.4235,110.6953,125.52543840829358,100.59729206575867,420.01103174751853,145.88120015533613,37.67812593906678,110.36112203799725,265.2259150630288
333.81,174.3309,170.68242758927755,138.13067688099346,507.5702803280882,194.10209525935545,49.18378911101498,147.15227481781815,339.5899101598295
333.196,272.4042,232.3907948813607,191.01511175579074,606.1820754590129,258.0390382980101,67.0814820771949,197.27790179383723,428.7993389769718
332.5835,390.8629,314.2210568299637,263.4966941080867,713.922025917963,340.3236413882292,94.53098304663023,264.1109394553673,531.761080380052
331.9855,526.3125,416.51933384896637,357.2944222733036,825.8218710975553,440.3218225778505,134.86263997094545,348.9968407653264,643.4718157227286
331.374,645.7925,544.9509957893715,479.33288744764667,944.1228300198349,562.6956623776874,195.54125824552975,458.6426921218483,765.3404933876593
330.763,774.3662,695.0313645159083,627.0944010915025,1062.9601516240255,702.6831611106567,282.14704874786435,592.3557872442254,890.0442843585
330.152,883.7883,860.7047690141501,795.6203421674487,1179.2621116809248,854.9170621596568,400.1908897838626,748.5292296985278,1012.7548502126076
329.541,971.1823,1032.7431623394118,975.4660053035765,1290.3589123664515,1011.8359661444971,551.4163140531874,922.0925343666639,1129.276355906418
328.944,1039.606,1197.1990167847139,1150.8094957364822,1392.021721900091,1161.9208454685008,726.4678170516486,1100.7622970296468,1234.3653571679254
328.333,1112.684,1353.2384728542534,1319.0763613516347,1487.9037821038864,1305.437300570852,921.2089054611573,1283.5635306467361,1331.5252381704427
327.7225,1198.793,1491.2873257396393,1468.4005684521667,1575.0688564133202,1434.1545572611437,1114.592717832338,1457.2816716673378,1417.9236228554996
327.1115,1322.061,1609.5968843832945,1595.8293860857711,1653.8622249358657,1546.4051962978447,1291.2583682231382,1615.5839707826265,1494.4270783413817
326.5135,1404.724,1706.9494019606514,1699.6806624704666,1723.394652937923,1640.5143807777606,1438.6982745531584,1752.0814209082823,1560.849246641675
