candidate,dt_ns,source_mV,split,outside_domain,measured_legacy_detected,measured_legacy_frequency_MHz,measured_late_frequency_MHz,measured_late_peak_frequency_MHz,measured_late_peak_period_cv,measured_late_mean_mV,measured_late_vpp_mV,measured_late_robust_vpp_mV,measured_late_periodic_vpp_mV,measured_late_coherence,measured_minimum_window_periodic_vpp_mV,measured_amplitude_retention,measured_sustained,predicted_legacy_detected,predicted_legacy_frequency_MHz,predicted_late_frequency_MHz,predicted_late_peak_frequency_MHz,predicted_late_peak_period_cv,predicted_late_mean_mV,predicted_late_vpp_mV,predicted_late_robust_vpp_mV,predicted_late_periodic_vpp_mV,predicted_late_coherence,predicted_minimum_window_periodic_vpp_mV,predicted_amplitude_retention,predicted_sustained,feature_loss
frozen,0.00625,550.0,validation,False,True,52.63157894736842,53.6089491692211,54.054054054054056,0.02702702702702703,185.11551221455443,37.293300000000016,34.51999999999998,35.18410234898925,0.9954051704281021,35.056765659189,0.9306635634943242,True,False,,10.000003498264658,,,207.83858606812,1.7237718810833087,1.529040462681337,0.2106905112194953,0.011728524734572532,0.3427521006221302,0.8057416633579466,False,21.79085586279539
frozen,0.00625,600.0,validation,False,True,55.55555555555556,55.75060542649025,55.55555555555556,0.03928371006591931,186.12897561089108,28.293299999999988,25.72,26.314903057035917,0.9904797389307746,26.32945985427494,0.8935844941062119,True,False,,10.185706761034833,,,193.70291868444377,1.1945029054202791,1.0482781813005886,0.12356352716385545,0.017241056503167873,0.33288093481496256,0.5286069949103247,False,18.27733608075438
frozen,0.00625,650.0,train,False,True,58.8235294117647,57.816988117809586,58.8235294117647,0.028155054514749176,184.09623894059408,21.226699999999994,19.079999999999984,18.960364167404826,0.9819604662361988,18.871919643331037,0.8980715178338963,True,False,,37.807764139826794,,,181.27675482447282,1.2075899210500154,0.9024734198399926,0.08153088824858612,0.008923285780328971,0.03389240115710209,0.6737092111589271,False,14.98429309524388
frozen,0.00625,700.0,validation,False,True,58.8235294117647,59.54885392572425,58.8235294117647,0.025851504590580256,181.7120795346535,17.586600000000004,13.933400000000006,13.73426576294101,0.957064813754709,13.400827320726998,0.747723863660392,True,False,,10.000003654788655,,,170.3685812039296,1.149566387040295,1.012579662400384,0.0798016032592318,0.0036551107194594534,0.20973917778818707,0.6552944750073239,False,9.896188177262674
frozen,0.00625,750.0,validation,False,True,62.5,61.042671449716536,62.5,0.04819277108433734,181.08356366336628,17.14670000000001,13.893399999999986,11.560285297594564,0.8747801353899631,11.629398297798542,0.9574870621121345,True,False,,30.036824119787017,,,161.52998313759335,1.5287421803583925,1.3437745146107147,0.1493487533273633,0.012698239237676878,0.03887336128366206,0.8655045670637188,False,9.889765578581432
frozen,0.00625,800.0,train,False,True,62.5,62.714561113294,62.5,0.282842712474619,180.88158613861387,11.093400000000003,9.253300000000024,6.232899194540934,0.6671750617132046,6.121509014013745,1.0284815188905327,True,False,,27.247485404437363,,,153.00726648698154,1.164183659323868,0.963687704911564,0.13908180218162244,0.02168285228799205,0.07504564571033785,0.8083823868213963,False,6.800635832635797
frozen,0.00625,850.0,validation,False,False,,63.789460782478756,62.5,0.051948051948051945,180.43775940594062,7.866600000000005,5.5467000000000155,2.9187351327310216,0.38335851225851936,2.7061719780214726,0.9674353448327867,False,False,,41.991993699674545,,,145.24844420448798,1.1504279303743203,1.0424830180719198,0.053771066779740626,0.002798490004087939,0.06642318117693706,0.8723112906605207,False,5.257210451502981
frozen,0.00625,900.0,train,False,False,,12.636292359846257,71.42857142857143,0.2999423243289873,177.8838326732673,6.960000000000008,5.546599999999984,1.8441523911635787,0.1687017236880799,2.5628899687979594,1.1727903149983379,False,False,,28.783176329185327,,,138.54453742064464,1.1784166221714258,1.0601817308328236,0.0664147927686958,0.004294593970595506,0.0430532417704471,1.0206452247061983,False,7.049942364916399
frozen,0.00625,950.0,validation,False,False,,66.23904210948616,74.07407407407408,0.3796013991310125,176.8031636633663,7.866700000000009,5.546599999999984,2.12122556036776,0.2057113460442389,1.4862732646115808,0.9525870434091936,False,False,,32.23266125140121,,,131.80185768840187,1.2540968941392805,1.051143517578197,0.06385153635077544,0.003298009216894826,0.041463610314732606,0.886004296172684,False,6.447138969045382
frozen,0.00625,1000.0,validation,False,False,,67.18766825547392,62.5,0.11291995079911113,174.85517851485147,7.866600000000005,6.026700000000005,3.479000333324883,0.4856249503723351,3.425418834092218,0.9134739298740897,False,False,,19.27493195764304,,,127.1090031718368,1.5729372335870124,1.2754064314744227,0.12082045568098723,0.006308334086559952,0.08177197778259773,0.8314877045192738,False,7.934774396877982
