window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,candidate,dt_ns,source_mV,split
1,100.0,150.0,93.4539627582448,198.35644826708256,194.55026407587312,180.07029598998716,0.750821725242931,prior_amplitude,0.025,250.0,train
2,150.0,200.0,105.82637693828903,198.3876477288182,194.30276955479965,173.38825120810048,0.7774921468540854,prior_amplitude,0.025,250.0,train
3,200.0,250.0,113.28067142865505,198.52972601542479,197.95701555051647,185.1832500661804,0.7552916420219545,prior_amplitude,0.025,250.0,train
0,50.0,100.0,85.62683192527419,205.26759548148814,197.01896057590108,177.1755403282485,0.8085338788220947,prior_amplitude,0.025,300.0,train
1,100.0,150.0,106.59265521795966,205.30634154252397,203.25452572362613,195.2635428792179,0.7660835508548866,prior_amplitude,0.025,300.0,train
2,150.0,200.0,69.03660776229457,205.1969540292373,196.91942484547778,184.68412993692704,0.8271952164752396,prior_amplitude,0.025,300.0,train
3,200.0,250.0,101.60587066099802,205.13472092966828,197.1840939096344,180.7453804413458,0.8165543822530668,prior_amplitude,0.025,300.0,train
0,50.0,100.0,97.46458375498493,203.92140832861196,197.08340640555403,182.53327044394803,0.8058365105347709,prior_amplitude,0.025,350.0,train
1,100.0,150.0,68.5510929656528,205.14217711608518,200.35519430940656,191.89732955107596,0.7523989513146572,prior_amplitude,0.025,350.0,train
2,150.0,200.0,104.10449555791882,204.985562566282,201.51673809914286,187.92408377414802,0.7913649794962676,prior_amplitude,0.025,350.0,train
3,200.0,250.0,62.70027940644678,203.75271193729716,195.47535319196183,181.48764278700008,0.7747850196229038,prior_amplitude,0.025,350.0,train
0,50.0,100.0,89.43352769664905,196.99367756172597,192.89373066055123,187.648346741014,0.7526339798238235,prior_amplitude,0.025,400.0,validation
1,100.0,150.0,75.11946061801858,195.18536738856278,181.11964753684296,168.86555241522947,0.8281561590078493,prior_amplitude,0.025,400.0,validation
2,150.0,200.0,67.60321339302419,196.61054447656844,191.63585768528026,183.98539898672357,0.7670728043296136,prior_amplitude,0.025,400.0,validation
3,200.0,250.0,85.45655241042311,196.36606947758844,193.1059528226317,184.61105682420992,0.7536715129793949,prior_amplitude,0.025,400.0,validation
0,50.0,100.0,72.28601958375378,178.19397684472648,173.12985669589656,164.14122240461205,0.7718292030559035,prior_amplitude,0.025,450.0,validation
1,100.0,150.0,72.42846852180276,177.31191965374313,170.63678062670107,161.17069371984505,0.7908206491010754,prior_amplitude,0.025,450.0,validation
2,150.0,200.0,73.48399652584436,176.79993609573063,173.2102908446926,162.87527444823968,0.7675257941893285,prior_amplitude,0.025,450.0,validation
3,200.0,250.0,72.23789150620422,176.9104395026289,170.6018545794239,159.7576373229398,0.7850829559448378,prior_amplitude,0.025,450.0,validation
0,50.0,100.0,64.88650887849838,151.5839993282743,146.02725604288077,134.5263640467827,0.7706624036483156,prior_amplitude,0.025,500.0,train
1,100.0,150.0,66.90904636374172,150.78330623308605,143.68008011918442,134.5827346233139,0.8132643657730219,prior_amplitude,0.025,500.0,train
2,150.0,200.0,66.64658507737809,149.85144600486518,147.80771933530312,139.9173532715726,0.7552631146294462,prior_amplitude,0.025,500.0,train
3,200.0,250.0,58.545735062428875,149.1503810749356,142.11822803352516,134.98520429442584,0.7719982094055423,prior_amplitude,0.025,500.0,train
0,50.0,100.0,64.3125224597913,125.43932500315276,124.0579572907897,114.97032747215496,0.7843730490075902,prior_amplitude,0.025,550.0,validation
1,100.0,150.0,48.66956950724104,123.84795309433056,120.78326352378403,109.45758043126274,0.7912702156652196,prior_amplitude,0.025,550.0,validation
2,150.0,200.0,56.29158749288543,122.87818155618504,120.51902945320893,106.87617620949051,0.7935882982179123,prior_amplitude,0.025,550.0,validation
3,200.0,250.0,59.52351684784467,122.11206894216532,120.86296586187329,116.78549000701172,0.7652676017894031,prior_amplitude,0.025,550.0,validation
0,50.0,100.0,55.1908873227902,104.71926348067598,95.0471760021321,82.91507753737604,0.7008925598847195,prior_amplitude,0.025,600.0,validation
1,100.0,150.0,49.23872423789614,91.47064973628656,87.96566211886282,79.31006233262968,0.7992572101059799,prior_amplitude,0.025,600.0,validation
2,150.0,200.0,50.36676847017007,91.23631106221336,90.48695285368197,85.59447194249788,0.8002877327255109,prior_amplitude,0.025,600.0,validation
3,200.0,250.0,56.10743656123161,91.34157004274567,90.42728183259344,79.96333276449325,0.8032932401238129,prior_amplitude,0.025,600.0,validation
0,50.0,100.0,49.28077962770853,99.22678748765205,87.35254805048348,76.97730076555676,0.7211741344131701,prior_amplitude,0.025,650.0,train
1,100.0,150.0,51.39573370688791,120.10544063564035,97.69900146787917,75.01223958007313,0.6952918662131,prior_amplitude,0.025,650.0,train
2,150.0,200.0,45.49775981471299,101.66775506386294,85.97028489364158,76.26321657535735,0.6887334508689574,prior_amplitude,0.025,650.0,train
3,200.0,250.0,51.877667419916136,119.52943169784137,93.57808724494993,81.77429262649315,0.7229456291088399,prior_amplitude,0.025,650.0,train
0,50.0,100.0,47.65175723757827,95.32274579422295,82.7871192150905,60.27307461693279,0.5997201688137899,prior_amplitude,0.025,700.0,validation
1,100.0,150.0,45.1832879505791,98.0220655470041,81.23961816295518,57.729102450794166,0.5992528125469243,prior_amplitude,0.025,700.0,validation
2,150.0,200.0,47.06500180918403,72.1112366712532,60.15898591177297,51.094250452102564,0.6796500061886894,prior_amplitude,0.025,700.0,validation
3,200.0,250.0,42.89658034805144,96.69754326627353,75.68269696260737,57.51619658181259,0.6552228825016282,prior_amplitude,0.025,700.0,validation
0,50.0,100.0,43.60333733398297,74.82569942521515,69.91986200767231,68.49633661977339,0.8222070637025225,prior_amplitude,0.025,750.0,validation
1,100.0,150.0,44.17473240080173,75.91960636026033,73.86006015054829,70.81154609702351,0.829678469847298,prior_amplitude,0.025,750.0,validation
2,150.0,200.0,44.56849627794763,75.09693424155724,73.83269745700463,69.43800402797794,0.8542903654569844,prior_amplitude,0.025,750.0,validation
3,200.0,250.0,45.34306147427124,75.48139451127597,73.71886379861914,71.53072123963345,0.8528099282842792,prior_amplitude,0.025,750.0,validation
0,50.0,100.0,40.597252297694546,34.429397044133786,31.00680534366627,36.40274755928857,0.6067851406182104,prior_amplitude,0.025,800.0,train
1,100.0,150.0,39.79894616397836,27.713716933779256,25.5808613682688,21.839072272612565,0.8807825271725063,prior_amplitude,0.025,800.0,train
2,150.0,200.0,39.41951399206894,25.55774891000522,23.95102044383938,16.42850942836162,0.860328226615129,prior_amplitude,0.025,800.0,train
3,200.0,250.0,40.184848407587786,25.288247883216865,23.632339283264116,22.615739545732698,0.6829302129482633,prior_amplitude,0.025,800.0,train
0,50.0,100.0,37.953189133023194,28.647011736218918,23.760009958884904,27.38511829321546,0.8721543126981591,prior_amplitude,0.025,850.0,validation
1,100.0,150.0,38.67076475739582,20.173484720653175,17.565653813776493,8.170084167090373,0.5154867122506079,prior_amplitude,0.025,850.0,validation
2,150.0,200.0,34.878861389668074,14.502373225231334,12.443911117101468,15.998523779427064,0.7911152863594457,prior_amplitude,0.025,850.0,validation
3,200.0,250.0,38.80266139929398,22.121768593054416,20.89199472644484,34.56681100044772,0.8275641197370949,prior_amplitude,0.025,850.0,validation
0,50.0,100.0,34.92563691596495,22.708691518479355,21.324849852315257,11.675499965023498,0.7230471610616482,prior_amplitude,0.025,900.0,train
1,100.0,150.0,34.59711784989066,18.595136629641786,14.40334108803859,14.432732432665091,0.8843420009822662,prior_amplitude,0.025,900.0,train
2,150.0,200.0,38.43851989981052,16.00276706588378,15.192006053298918,20.846944558913098,0.689479162669547,prior_amplitude,0.025,900.0,train
3,200.0,250.0,32.43141775662148,10.121131308117604,7.367453313868914,11.410175172892034,0.5802486856860227,prior_amplitude,0.025,900.0,train
0,50.0,100.0,31.344115345805168,11.758234340079653,8.969731811996532,33.880415225682775,0.6748003849305588,prior_amplitude,0.025,950.0,validation
1,100.0,150.0,37.50843339109399,17.501104217938256,15.464585308570395,31.915782542291787,0.9123383351944536,prior_amplitude,0.025,950.0,validation
2,150.0,200.0,30.846676973663822,2.7798119003811195,2.2277662921970496,6.931078256290078,0.8613244142193868,prior_amplitude,0.025,950.0,validation
3,200.0,250.0,30.11312020269747,0.4290614674210751,0.1930892204011272,0.9065877802010527,0.3135056677469249,prior_amplitude,0.025,950.0,validation
0,50.0,100.0,31.655880947543032,15.29612674218141,11.68026250257157,16.35626988246237,0.8975709797227529,prior_amplitude,0.025,1000.0,validation
1,100.0,150.0,29.256959301771857,1.0991544420461565,0.919805691195478,0.8181071110638007,0.7722089797482197,prior_amplitude,0.025,1000.0,validation
2,150.0,200.0,34.51193504917867,14.257253395430883,13.722893757555081,15.356177705895133,0.6052794658173782,prior_amplitude,0.025,1000.0,validation
3,200.0,250.0,32.14247745231473,11.206863612087965,10.783878040790146,8.796058538249882,0.8073336548196183,prior_amplitude,0.025,1000.0,validation
0,50.0,100.0,36.10463976103788,9.705112267729756,7.802550970815737,10.690599325628177,0.557689529568293,prior_amplitude,0.025,1100.0,validation
1,100.0,150.0,28.21786287200572,2.552662614456743,1.257581474568667,5.904006737588258,0.3791438784529949,prior_amplitude,0.025,1100.0,validation
2,150.0,200.0,27.478933736925786,0.5640784107516943,0.33504741252392023,1.002130178582286,0.705431450470985,prior_amplitude,0.025,1100.0,validation
3,200.0,250.0,32.31147142421203,11.55556659149304,11.112499542545539,25.08707883225464,0.6643387944354926,prior_amplitude,0.025,1100.0,validation
0,50.0,100.0,31.739989526271092,8.908713272246768,8.584729063506767,11.368197306626989,0.8295804954356868,prior_amplitude,0.025,1200.0,train
1,100.0,150.0,35.36621138594088,2.5083081789005064,2.1430920106115465,2.1816628391929824,0.6011492640259584,prior_amplitude,0.025,1200.0,train
2,150.0,200.0,31.935917111502683,10.018058683558632,9.84310746235693,13.222026253342234,0.7933020923159818,prior_amplitude,0.025,1200.0,train
3,200.0,250.0,27.12839253339099,0.7174427781350836,0.5698361789804522,0.46230709486688126,0.6787942060723012,prior_amplitude,0.025,1200.0,train
0,50.0,100.0,73.99279657623669,12.104675529060017,10.70225633113543,2.0283489562824357,0.9098543029897135,prior_amplitude,0.0125,50.0,validation
1,100.0,150.0,79.97983903206845,2.169258972759522,1.8883720145800424,0.3652381465523873,0.8398297977324005,prior_amplitude,0.0125,50.0,validation
2,150.0,200.0,80.88839519756417,0.3095266434439594,0.270518484213099,0.045022036440550785,0.2325290465440576,prior_amplitude,0.0125,50.0,validation
3,200.0,250.0,81.1823494168392,0.32513664162064515,0.29114887821498314,0.052768870065570496,0.3275840896716169,prior_amplitude,0.0125,50.0,validation
0,50.0,100.0,130.46579788575508,17.229356446808126,14.661278644252121,15.620118111580581,0.9957790439532686,prior_amplitude,0.0125,100.0,train
1,100.0,150.0,135.03962747304573,0.14859471494000331,0.12409451080873168,0.17450797357018843,0.5170263089094023,prior_amplitude,0.0125,100.0,train
2,150.0,200.0,134.95723451237075,0.13685211072260017,0.10593066471054158,0.1443725426980251,0.07363668336044427,prior_amplitude,0.0125,100.0,train
3,200.0,250.0,134.99706123608422,0.20177671444164957,0.17757376436381378,0.27091118904644024,0.16349258500094566,prior_amplitude,0.0125,100.0,train
0,50.0,100.0,156.38690353795297,31.82113311162925,30.09995069185169,22.684440467734785,0.9860798007836044,prior_amplitude,0.0125,150.0,validation
1,100.0,150.0,126.85494008797326,13.208345537493997,11.647952977067305,4.709751350327228,0.9849964072346532,prior_amplitude,0.0125,150.0,validation
2,150.0,200.0,123.05099183688942,0.42330493646642253,0.39722634093728004,0.24546175026778505,0.7332202149456579,prior_amplitude,0.0125,150.0,validation
3,200.0,250.0,123.42993156273089,0.3946718845574111,0.34707136872769695,0.028820546981344456,0.22616678233434995,prior_amplitude,0.0125,150.0,validation
0,50.0,100.0,101.19324169738867,185.85943846252243,184.8351945951646,102.68903615659862,0.4234505307117389,prior_amplitude,0.0125,200.0,validation
1,100.0,150.0,102.18571018027569,185.82568665396587,184.64775068228138,101.55314278725957,0.42088038569952335,prior_amplitude,0.0125,200.0,validation
2,150.0,200.0,102.29550941497499,185.9113302180696,184.7650121171803,91.41531600549268,0.38709472977074666,prior_amplitude,0.0125,200.0,validation
3,200.0,250.0,103.05400869098784,186.17124312336801,184.9711472720689,85.34542875793353,0.39191118931262614,prior_amplitude,0.0125,200.0,validation
0,50.0,100.0,81.04189683062224,198.1215940732476,195.2646312259417,179.85180791590145,0.8149109359640423,prior_amplitude,0.0125,250.0,train
1,100.0,150.0,93.76627169384241,198.3968014251778,195.2243654707669,178.34995813386558,0.7436879407404673,prior_amplitude,0.0125,250.0,train
2,150.0,200.0,106.52424501450268,198.47485066329332,194.17471881799386,173.11112510486402,0.7832446573023817,prior_amplitude,0.0125,250.0,train
3,200.0,250.0,109.64149473418989,198.56040809372826,197.85463994600718,191.8348147689276,0.722746404214688,prior_amplitude,0.0125,250.0,train
0,50.0,100.0,86.9233891861896,204.39439008375578,198.12748244079543,176.5215162755854,0.7918932195977676,prior_amplitude,0.0125,300.0,train
1,100.0,150.0,106.60940948054088,204.88992327203817,202.04323842449134,197.71432413350857,0.7354173009203201,prior_amplitude,0.0125,300.0,train
2,150.0,200.0,70.4917494788861,205.13892134484323,196.4237365990785,183.60884494042713,0.8302628636878187,prior_amplitude,0.0125,300.0,train
3,200.0,250.0,105.26729261234281,204.51966486246178,197.81159594245992,183.2091849047512,0.8102756080699884,prior_amplitude,0.0125,300.0,train
0,50.0,100.0,99.3148743452868,204.6544110241153,196.15871104242612,182.66859011537295,0.8146388996190267,prior_amplitude,0.0125,350.0,train
1,100.0,150.0,67.60636996712948,204.18510770500245,202.38125188353487,190.01438697224773,0.7374893909004107,prior_amplitude,0.0125,350.0,train
2,150.0,200.0,102.48755041244397,204.87541235389057,201.80920559593199,190.6438347501558,0.7544505408293862,prior_amplitude,0.0125,350.0,train
3,200.0,250.0,64.69340658890627,204.7872173390489,191.46124844768872,179.10592175242013,0.8113387136209131,prior_amplitude,0.0125,350.0,train
0,50.0,100.0,89.2479507115824,196.46412465066518,189.59200167728704,187.5209424382037,0.764548836069306,prior_amplitude,0.0125,400.0,validation
1,100.0,150.0,77.9852595979932,194.87823562808643,182.75044285151102,169.01715666524163,0.8228000577523574,prior_amplitude,0.0125,400.0,validation
2,150.0,200.0,66.0285923275423,196.10706000051752,192.0365679806372,180.50785718772931,0.7482070394596145,prior_amplitude,0.0125,400.0,validation
3,200.0,250.0,81.89788874347124,195.92351571752903,190.21506173228707,180.73123599265256,0.780663333076913,prior_amplitude,0.0125,400.0,validation
0,50.0,100.0,70.95940971680803,178.41931578192208,171.82081599811946,162.15944321793955,0.7801459725988883,prior_amplitude,0.0125,450.0,validation
1,100.0,150.0,71.92605253638975,176.17865259221216,169.20048300200733,160.16836424878733,0.7984219514286709,prior_amplitude,0.0125,450.0,validation
2,150.0,200.0,72.51996039059966,175.81899751035783,168.78911349688659,159.9717654083047,0.8032981243069515,prior_amplitude,0.0125,450.0,validation
3,200.0,250.0,72.16859756246077,175.45603002028574,168.56921314267439,160.01481698721406,0.8053179556924748,prior_amplitude,0.0125,450.0,validation
0,50.0,100.0,65.03361319322248,151.95129463685817,144.49863055602643,132.15194465824044,0.8034175270446937,prior_amplitude,0.0125,500.0,train
1,100.0,150.0,69.00617075607556,148.87805933764892,141.42896320374592,137.2552142510918,0.8030358567163116,prior_amplitude,0.0125,500.0,train
2,150.0,200.0,64.81185211548545,147.7241830645149,145.22933023695205,140.7417965377417,0.7201398468205819,prior_amplitude,0.0125,500.0,train
3,200.0,250.0,58.85231240694886,147.60198146867387,140.2197272887983,136.13829752247014,0.787589203987874,prior_amplitude,0.0125,500.0,train
0,50.0,100.0,65.29266671721285,126.11345713183564,121.13566913998064,114.1403046995161,0.7916969792079673,prior_amplitude,0.0125,550.0,validation
1,100.0,150.0,48.44031706195955,122.25892741517487,117.5165754484281,107.76300385452744,0.8115924512700734,prior_amplitude,0.0125,550.0,validation
2,150.0,200.0,58.19137650897672,121.2582564432053,119.02971667028585,105.1670199532097,0.7942365668781184,prior_amplitude,0.0125,550.0,validation
