C_pF,C_th_pJ_per_K,S_e_mW_per_K,name,gamma,replay_step_ns,source_file,source_setting_mV,current_uA,temperature_min_K,temperature_max_K,temperature_mean_K,measured_resistance_mean_ohm,replayed_resistance_mean_ohm,resistance_rmse_ohm,resistance_log_rmse,fraction_above_major_heating_branch,late_invalid_resistance_fraction,outside_temperature_calibration_fraction,smoothing_window
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,600mv0_converted.csv,600.0,458.3699322834958,337.36683503962485,337.79701254624223,337.57123535322063,406.2137219772026,506.44386427473313,105.52749159947632,0.23182392736530932,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,650mv0_converted.csv,650.0,495.4173600492479,339.01004603798634,339.34674876045824,339.186268165615,371.71004807550025,259.80357028470183,113.18267203310691,0.36256299811097853,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,700mv0_converted.csv,700.0,533.4180352284689,340.60579893627124,340.91235720515056,340.76627962429785,340.7151551339026,126.92375764752379,214.05562221831332,0.9898036641417349,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,750mv0_converted.csv,750.0,570.4337430744487,342.38737864087415,342.62316863668144,342.49232892989113,317.67631504893757,58.619554274153,259.17018174380075,1.6905031986547168,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,800mv0_converted.csv,800.0,606.6551780288738,344.1877084192921,344.33415202417603,344.2590487552982,298.2108713285761,32.01147698883963,266.227693201533,2.2317250006187184,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,850mv0_converted.csv,850.0,646.2233016263873,346.04316740236277,346.3005810535329,346.1527256010942,279.40774791155536,22.21436411791509,257.20221701486685,2.5319467836698544,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,900mv0_converted.csv,900.0,682.8259268820619,347.3145425886706,347.4996305210335,347.4227439163849,260.6128530389083,20.2694408681133,240.34900292082116,2.5539128193215084,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,2.0,1.0,950mv0_converted.csv,950.0,722.372921341621,348.9969898100387,349.32534408595245,349.18487835217127,245.00311323851165,18.866376895715696,226.14344845200492,2.5638741716157534,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,350.3239035662452,350.62274502771066,350.5172026025015,230.55558060730556,18.51648170169037,212.04921044927892,2.5218064317020623,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.9183576780293,317.9645603440955,317.94385972308123,2245.5564588875172,2350.921710628094,107.94454179161634,0.047081323721074084,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,354.0688246140594,354.2922365938447,354.20057680153866,209.96291429798154,18.24672323170275,191.73595816617964,2.4428946156430116,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,356.9204625337599,357.2684606352398,357.1092970141964,190.4078320014925,18.22045939983708,172.20609210414293,2.346572116330292,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.811182167639,321.87374163010156,321.84439258016755,2105.387001524954,2135.6756531366027,33.035052861849266,0.015617379225339591,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,200mv0_converted.csv,200.0,152.35217904164247,326.6266658230721,326.75185822008086,326.72068715869665,1957.2703914348324,1896.7169709158416,61.35116591063144,0.031812428180952715,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,250mv0_converted.csv,250.0,189.60094286792295,330.7605601442038,330.9408264423609,330.8792823496039,1680.6169070790982,1681.4088424833694,5.269111110116817,0.0031339846652693204,0.40594059405940597,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,300mv0_converted.csv,300.0,228.7136509323431,328.5137809612165,329.4533442256637,328.9691973430048,1017.9021323048438,1780.8250635732518,776.300342566905,0.5867401885079103,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,350mv0_converted.csv,350.0,267.07439601247086,327.5530991017443,328.70829682061265,328.0948282148712,711.7171214286312,1819.4564716603497,1115.7147571270878,0.9756062303957576,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,400mv0_converted.csv,400.0,303.3911472089279,329.62385497642106,330.56780564858275,330.1079763368657,618.8494207894227,1710.9501747660117,1096.0679717305618,1.0389776543808384,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,450mv0_converted.csv,450.0,341.9425303334189,331.2788946585987,332.04492861109395,331.6702363741402,543.6778432052596,1600.8552016456529,1058.979515728467,1.092112993736648,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,500mv0_converted.csv,500.0,381.06588239966646,333.32824120230043,333.9386604967586,333.63188785267783,488.4121672435573,1376.5838901028774,889.2113995303966,1.0436557013957164,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.30837131018416,315.32429843547084,315.3172363195334,2317.5257234282963,2511.264788637067,196.53184383326646,0.08164541592936089,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,550mv0_converted.csv,550.0,419.61731636118117,335.3489405707828,335.862278883971,335.6175595178661,441.17624883923725,1007.3010707137609,567.096652105798,0.8305531453001953,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,600mv0_converted.csv,600.0,458.3699322834958,337.3668350396248,337.79701254624223,337.57123535322063,406.2137219772026,557.962361855082,153.52664802851737,0.32306813344295454,0.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,650mv0_converted.csv,650.0,495.4173600492479,339.01004603798634,339.3467487604582,339.186268165615,371.71004807550025,285.553608507213,87.30427511542791,0.2662249745763049,1.0,0.0,0.0,
0.39,0.092623508,0.0036751265,upper_Cth,0.956269682,0.5,700mv0_converted.csv,700.0,533.4180352284689,340.60579893627124,340.91235720515056,340.76627962429785,340.7151551339026,134.84579664173694,206.08240123712562,0.927356452846507,1.0,0.0,0.0,
