bootstrap_sample,selected_trace_indices,fit_start_ns,fit_stop_ns,ambient_temperature_K,S_e_mW_per_K,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
166.0,"0,0,1",13.0,36.0,314.43904487287267,0.0035695590628948017,0.04340759181491108,12.160491267991198,0.9926879791505218
167.0,"1,1,2",16.0,37.0,314.3741787716274,0.0035754707030535905,0.04450235077285861,12.446571226230963,0.7077153450411011
168.0,"1,2,0",14.0,33.0,314.42478889753954,0.0035697359522931034,0.02914015498649163,8.16311216737831,0.8886682454799049
169.0,"1,2,2",14.0,35.0,314.35847526899573,0.00385562832892893,0.03742483331237858,9.706545890738118,0.9989214093319292
170.0,"2,0,0",15.0,36.0,314.44335430074534,0.004002658232761011,0.044600513773692604,11.142723455289216,1.2701954882194253
171.0,"0,0,0",13.0,37.0,314.5092589875284,0.0036040407672721553,0.08383890850347026,23.262475070981697,1.1260265964089415
172.0,"2,1,1",17.0,33.0,314.2798930834095,0.0037330863854195618,0.03534527608295087,9.468110949963569,0.7212328030865855
173.0,"1,2,1",14.0,35.0,314.3001185711363,0.003439593119658871,0.04775885387732003,13.885030064851572,0.6770548054418999
174.0,"2,2,1",13.0,34.0,314.3318120814939,0.003444817453620638,0.05027860716879417,14.595434401306049,0.5959520848625123
175.0,"2,1,0",14.0,34.0,314.35926278450404,0.0036568934064303412,0.04109828579825891,11.238579097217055,0.8040607979648864
176.0,"1,1,2",17.0,33.0,314.4924751529342,0.0038457436460178434,0.05717184383844967,14.866264915408355,0.6077938708892752
177.0,"0,1,0",17.0,33.0,314.4107647891617,0.0036801648289616767,0.041806090638177036,11.359841904138904,0.7713815320313439
178.0,"0,2,1",13.0,33.0,314.26875253379575,0.0035810578494722784,0.038102559082207645,10.640028919896565,0.8751997851548501
179.0,"1,1,2",13.0,36.0,314.3532247368093,0.0038885216156422085,0.03912773780419857,10.062368599624316,0.8622168313138859
180.0,"1,1,0",14.0,35.0,314.2912478997701,0.00351191529221903,0.04426225677350632,12.603452273343098,0.8520668645518391
181.0,"2,1,1",13.0,34.0,314.5349631195812,0.003657819278573737,0.05609510564919713,15.33566898118319,0.6493617224093546
182.0,"1,1,2",15.0,36.0,314.4575069151882,0.003824560567071185,0.03292847819887957,8.609741595515093,0.9686359489302008
183.0,"0,1,1",13.0,33.0,314.5052057476679,0.0035881489072931228,0.05728437473421134,15.964882231553291,0.7235259781392015
184.0,"2,2,2",15.0,35.0,314.48696115764074,0.0034154002567337986,0.07244225929271939,21.210474277470794,0.7765595848354762
185.0,"2,0,2",15.0,34.0,314.3183433217064,0.0037917998819244157,0.03285655275992279,8.665160025071634,0.9144247390999322
186.0,"1,0,2",16.0,37.0,314.4104717549834,0.0035353588609903044,0.04492870851042993,12.708386977678629,0.8862201835306479
187.0,"0,2,2",17.0,35.0,314.30124720117084,0.003516252802689032,0.04064197863313823,11.558321006401341,0.8562421551739294
188.0,"2,1,2",14.0,36.0,314.34231789132735,0.0034637227187634045,0.0581635644593896,16.792211496697046,0.7241249201835722
189.0,"2,2,2",13.0,35.0,314.35034104902473,0.003770001578575022,0.056388442225163544,14.957140215967003,0.9917010943930019
190.0,"1,1,1",15.0,35.0,314.36967675363167,0.0037197546117586793,0.040532682455475956,10.89660117023481,0.5298849668191864
191.0,"2,1,0",13.0,33.0,314.3878622491952,0.003500242471430329,0.03835615558475824,10.958142442367569,0.7535468012960613
192.0,"1,2,0",15.0,36.0,314.35046737482435,0.0035869147037431793,0.035793349261572995,9.97886825249017,0.9103888448557826
193.0,"2,1,1",17.0,35.0,314.44144913298754,0.0036148543546513233,0.03307039917747006,9.148473474434054,0.800006192458418
194.0,"1,2,1",13.0,36.0,314.474830190656,0.003540271404084308,0.07214932477580559,20.379602731182988,0.7708220077760404
195.0,"2,0,2",13.0,34.0,314.4776290218545,0.003919923816426911,0.05778575040064519,14.741549353200964,1.080157845522023
196.0,"2,1,1",15.0,33.0,314.33215701879,0.0038023207580750425,0.06075871044409897,15.979375310477119,0.6969111989449437
197.0,"1,2,0",16.0,35.0,314.52474750744665,0.003790056027261281,0.02700136694761213,7.124265908840269,1.142216533589857
198.0,"0,0,1",16.0,34.0,314.27215431894484,0.003881822061895572,0.03502125306758866,9.021859453930528,0.8246529132144258
199.0,"0,2,2",14.0,35.0,314.5143416895893,0.003606415301414779,0.0659164872229324,18.277564205396338,0.6937690927284281
200.0,"2,1,0",13.0,35.0,314.5044136811628,0.00362452930966691,0.07716392401995552,21.289364060087237,0.9653005717741167
201.0,"0,0,0",15.0,33.0,314.4843115703243,0.0038228842220261617,0.04157496836352071,10.875288381473823,0.7969257452754123
202.0,"1,1,1",16.0,37.0,314.51078956188917,0.004096731896859896,0.04441987152447507,10.842757750030566,0.7981832312671816
203.0,"1,2,0",16.0,37.0,314.51728444231935,0.00363919450252897,0.0497125458459319,13.660315713102273,0.8706203174092296
204.0,"0,2,1",17.0,35.0,314.45739410940536,0.0036666913530688733,0.04353098434620436,11.872006709746833,0.7790251254527982
205.0,"0,0,1",15.0,35.0,314.2876065716583,0.003498638238890238,0.09272375105198986,26.50281187157026,0.9390109228391423
206.0,"0,1,1",15.0,35.0,314.4527422723232,0.0038275308787540704,0.03934345968649077,10.279070485068894,1.0571165231634085
207.0,"1,2,1",16.0,36.0,314.3303270927195,0.003715364067417601,0.031162360860499942,8.387431297455496,0.8929538768828302
208.0,"2,2,1",17.0,35.0,314.3986869604306,0.0034951692138767846,0.05562730717473228,15.915483277283556,0.6522027292263659
209.0,"2,0,2",16.0,36.0,314.329506267887,0.003768299503694527,0.03440829860146067,9.130988279388617,1.0613686981091097
210.0,"2,0,2",13.0,33.0,314.4526332471906,0.003773067689481632,0.11210920249396814,29.713011194180407,1.4881051840469641
211.0,"1,2,1",14.0,37.0,314.41876032902667,0.003549112982096008,0.08386295369961264,23.629271348269533,0.7305489640580292
212.0,"0,1,0",16.0,35.0,314.42607050643323,0.003716904890285655,0.03714071985172911,9.992378322296737,0.8234236365833895
213.0,"2,1,1",17.0,37.0,314.4262847204408,0.0035346974511810056,0.04359963202255547,12.334756404112621,0.9533739658519709
214.0,"0,1,0",13.0,33.0,314.3548172326909,0.0036804689621829987,0.05467416930428518,14.855218143683587,0.7946913067935345
215.0,"2,1,2",17.0,34.0,314.4319014440987,0.003609468008797759,0.045717353837320215,12.66595346624162,0.7563007528266112
216.0,"1,2,2",14.0,34.0,314.5247286375863,0.0034747572053690575,0.043542575801315576,12.531113176493399,0.6656304575927958
217.0,"0,2,1",16.0,33.0,314.46926107312225,0.003598476881755103,0.038576673033773295,10.720278134719626,0.777839996296962
218.0,"1,1,1",14.0,34.0,314.31707639469914,0.0037255003099571403,0.04130296348941199,11.086554839096808,0.5591711342664177
