window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,source_setting_mV,current_uA,candidate,dt_ns
0,50.0,100.0,181.77704823959408,425.6297273694172,422.33969983884,406.8279318623917,0.7759333820938366,550.0,419.0559644140832,best_sustained,0.025
1,100.0,150.0,182.2868857942875,426.6224997674816,419.5174785737968,399.4789785453719,0.8176505305844544,550.0,419.0559644140832,best_sustained,0.025
2,150.0,200.0,189.0673851520257,426.04201127322415,415.46008731315203,404.7185649403634,0.801915772286902,550.0,419.0559644140832,best_sustained,0.025
3,200.0,250.0,187.029967032789,424.42078980526077,422.11484196863137,413.19615653860706,0.8025274213022057,550.0,419.0559644140832,best_sustained,0.025
0,50.0,100.0,188.0997589157366,420.4339017822688,409.999091126871,396.67335062900764,0.8135361232361744,600.0,457.8085803363978,best_sustained,0.025
1,100.0,150.0,171.8642612271025,417.8931134357182,413.9754515863612,416.12256699380464,0.7483137440197957,600.0,457.8085803363978,best_sustained,0.025
2,150.0,200.0,153.24826239781257,418.1761400074713,406.89849308368355,389.6203239919007,0.8136072693196366,600.0,457.8085803363978,best_sustained,0.025
3,200.0,250.0,162.23066502167197,417.9474309728549,411.3531360359343,390.5954059898506,0.7912049808639041,600.0,457.8085803363978,best_sustained,0.025
0,50.0,100.0,171.9674330428078,405.42140173697015,398.6234526782859,396.3794734450161,0.7848043921514878,650.0,494.4853744265939,best_sustained,0.025
1,100.0,150.0,140.82574874024655,401.3856922209938,389.066044253644,372.3501107857868,0.8275537598525635,650.0,494.4853744265939,best_sustained,0.025
2,150.0,200.0,184.98446469292057,401.36809456322175,396.5195061221321,385.96695561595766,0.7993153262931658,650.0,494.4853744265939,best_sustained,0.025
3,200.0,250.0,139.2694339077743,401.1535930013652,394.2367159348929,374.40645325053055,0.7769899320589135,650.0,494.4853744265939,best_sustained,0.025
0,50.0,100.0,142.80712236337885,381.0806607200666,374.596759912171,360.93713911254434,0.7784040902117981,700.0,532.8566832813709,best_sustained,0.025
1,100.0,150.0,165.53649736802797,375.1307646820735,371.01510166572865,358.5449418159266,0.7714564854665982,700.0,532.8566832813709,best_sustained,0.025
2,150.0,200.0,130.52535485206556,371.24070935079504,368.7022987800419,345.05731433758797,0.7908156621854181,700.0,532.8566832813709,best_sustained,0.025
3,200.0,250.0,157.56740321776243,374.07045763273743,366.45239177567214,364.93810411994565,0.7995625733228988,700.0,532.8566832813709,best_sustained,0.025
0,50.0,100.0,133.31972881578736,339.8123942828051,335.09651275959885,319.24550177520865,0.7813419339682884,750.0,570.0736739678696,best_sustained,0.025
1,100.0,150.0,135.30583373295664,341.1951995374634,335.6230781803493,322.81791697569264,0.8101411831913367,750.0,570.0736739678696,best_sustained,0.025
2,150.0,200.0,137.9294989250031,338.3887418437924,335.8971998582539,329.3456394238095,0.7876227538188946,750.0,570.0736739678696,best_sustained,0.025
3,200.0,250.0,134.81303058998282,340.28646415430484,335.1240286401818,324.17490705714874,0.7886351386272629,750.0,570.0736739678696,best_sustained,0.025
0,50.0,100.0,122.91769799249447,299.9488185494796,296.67664843723554,291.5325468138859,0.8259316739285137,800.0,606.2950294894458,best_sustained,0.025
1,100.0,150.0,126.89412511800468,299.5354755249919,294.683988285008,290.41178739192594,0.8186561672560929,800.0,606.2950294894458,best_sustained,0.025
2,150.0,200.0,139.2339258775959,298.6391183980544,295.7033180671395,289.34210666992226,0.8341939353184957,800.0,606.2950294894458,best_sustained,0.025
3,200.0,250.0,133.93684477976026,300.23388220718573,297.3618242381648,302.336870869205,0.7993381357372138,800.0,606.2950294894458,best_sustained,0.025
0,50.0,100.0,125.64567498928552,254.5139234753906,250.29499642173167,249.57151897971525,0.8502761703182761,850.0,645.4819548424252,best_sustained,0.025
1,100.0,150.0,114.48490200198644,253.52129980309843,251.04822784459543,256.134951693813,0.849107686213284,850.0,645.4819548424252,best_sustained,0.025
2,150.0,200.0,132.2081493773816,253.0452561253086,250.5395407852056,258.1674294711378,0.8484350517276688,850.0,645.4819548424252,best_sustained,0.025
3,200.0,250.0,117.08588099581752,252.22971815283026,248.2193529686481,246.92094854687053,0.8562262906221811,850.0,645.4819548424252,best_sustained,0.025
0,50.0,100.0,119.9617608591827,118.23333148755486,71.98055959727894,16.733345608513844,0.0783508360386489,900.0,682.444649204679,best_sustained,0.025
1,100.0,150.0,118.23814370034465,0.19658354211506435,0.17163567230940657,0.0354581029151941,0.050135918797099555,900.0,682.444649204679,best_sustained,0.025
2,150.0,200.0,118.22392496790042,0.22394115133417358,0.17693400875145926,0.05114719630255572,0.09167630747186228,900.0,682.444649204679,best_sustained,0.025
3,200.0,250.0,118.24204094539235,0.22049477943436102,0.196242921476383,0.0817795220660215,0.16885971580825998,900.0,682.444649204679,best_sustained,0.025
0,50.0,100.0,115.19850765399872,1.0870694513592412,0.9856532626315868,0.19630321665119457,0.118325337500227,950.0,721.2714260182299,best_sustained,0.025
1,100.0,150.0,115.29491082378496,0.2519642670584403,0.2105803253596008,0.054123899966575746,0.05813501026505119,950.0,721.2714260182299,best_sustained,0.025
2,150.0,200.0,115.27861966378781,0.23232991996840724,0.18453437657797167,0.04688457899997239,0.05968972290541086,950.0,721.2714260182299,best_sustained,0.025
3,200.0,250.0,115.28785309583138,0.2427219144559558,0.21009992904180308,0.04580716538771259,0.04248660569453244,950.0,721.2714260182299,best_sustained,0.025
0,50.0,100.0,107.07532836521327,1.054562000952501,0.7044778648076004,0.37180991804279473,0.15266032486906844,1000.0,756.6243660265701,best_sustained,0.025
1,100.0,150.0,107.02868021160877,0.8202199688795702,0.7084721325557126,0.23998237382894377,0.08194773871605865,1000.0,756.6243660265701,best_sustained,0.025
2,150.0,200.0,107.02138707181933,0.6897226844091477,0.5446414613193582,0.1616350000359558,0.03793662582947621,1000.0,756.6243660265701,best_sustained,0.025
3,200.0,250.0,107.02377895771464,0.6253131495460877,0.5676353850374625,0.04818540694084734,0.002881946890483822,1000.0,756.6243660265701,best_sustained,0.025
0,50.0,100.0,103.5707383389369,0.4712267277500928,0.3976495936192208,0.14240872968857984,0.028352059003312835,1100.0,834.7865599618726,best_sustained,0.025
1,100.0,150.0,103.53817039390853,0.5232987283122839,0.42048912856392917,0.14617831543587675,0.06645741895809232,1100.0,834.7865599618726,best_sustained,0.025
2,150.0,200.0,103.55069155648795,0.5930971621606886,0.41897031273569496,0.3319967405042137,0.11734232113475895,1100.0,834.7865599618726,best_sustained,0.025
3,200.0,250.0,103.55549589379429,0.49844063929047877,0.44765419016395924,0.19689378990898687,0.031022824042210573,1100.0,834.7865599618726,best_sustained,0.025
0,50.0,100.0,97.11576237628589,0.73357718213407,0.5744714057947675,0.17384366998207143,0.10267763626739634,1200.0,906.8051472486442,best_sustained,0.025
1,100.0,150.0,97.0993824138894,0.580436404559407,0.49087973285791975,0.05333545523162891,0.012150071799270745,1200.0,906.8051472486442,best_sustained,0.025
2,150.0,200.0,97.10806081843944,0.6967403134577665,0.5467349819318059,0.1251343157849092,0.05815105512863383,1200.0,906.8051472486442,best_sustained,0.025
3,200.0,250.0,97.08939169170357,0.7083342774371886,0.5900414157553087,0.04642948881774596,0.007589297487263891,1200.0,906.8051472486442,best_sustained,0.025
0,50.0,100.0,93.15873629437209,6.1844216708240225,5.310831080413379,4.184703338878745,0.9674254728386978,50.0,37.99008122008859,best_sustained,0.0125
1,100.0,150.0,95.59527368336465,0.7588122856220423,0.6302089684487555,0.9295556215133873,0.651453696627923,50.0,37.99008122008859,best_sustained,0.0125
2,150.0,200.0,95.65665327854116,0.19459494686245193,0.16711736281435208,0.3746716310222104,0.15793011604193408,50.0,37.99008122008859,best_sustained,0.0125
3,200.0,250.0,95.91516766718456,0.4414624658188302,0.4057518454252005,0.30421357892071443,0.3266550200466901,50.0,37.99008122008859,best_sustained,0.0125
0,50.0,100.0,174.899795803551,12.901604570207724,10.740458838983216,10.544137844709466,0.9902548757513598,100.0,76.17083384633712,best_sustained,0.0125
1,100.0,150.0,178.53265925742505,0.6726675916661691,0.575158762017594,0.43174623691925185,0.6231651374948852,100.0,76.17083384633712,best_sustained,0.0125
2,150.0,200.0,178.72245748876014,0.1983343728090574,0.17108048408991294,0.23115218172673224,0.0633331212535494,100.0,76.17083384633712,best_sustained,0.0125
3,200.0,250.0,178.80136319425782,0.35634655156908934,0.3137255868765294,0.3665713943357496,0.14331319820264088,100.0,76.17083384633712,best_sustained,0.0125
0,50.0,100.0,242.7604858084027,10.232553511853467,7.679665688162061,4.840210368377045,0.8419391633062817,150.0,114.17150902555795,best_sustained,0.0125
1,100.0,150.0,243.5383320091482,0.35071398354889993,0.29047667943936517,0.22363045732133158,0.5870740942833814,150.0,114.17150902555795,best_sustained,0.0125
2,150.0,200.0,243.64372808922988,0.2672225759212665,0.2248325519183254,0.18992131897066356,0.6604424984910665,150.0,114.17150902555795,best_sustained,0.0125
3,200.0,250.0,243.7391802918707,0.2680875611095246,0.22786890022672424,0.016009325378727828,0.055564205073518225,150.0,114.17150902555795,best_sustained,0.0125
0,50.0,100.0,294.3737488299554,6.306588303468914,6.160209918195676,3.5559542949523646,0.7296635040837951,200.0,152.16154020295048,best_sustained,0.0125
1,100.0,150.0,291.40548168822073,0.31781207015075097,0.2819283048597754,0.029326874237369228,0.05423581118262211,200.0,152.16154020295048,best_sustained,0.0125
2,150.0,200.0,291.6114478592451,0.44527699238886953,0.4007801747379176,0.22441141339167014,0.7951817759915031,200.0,152.16154020295048,best_sustained,0.0125
3,200.0,250.0,291.8808514938859,0.5607295792116247,0.49131387591978637,0.2973186976477288,0.887253674261428,200.0,152.16154020295048,best_sustained,0.0125
0,50.0,100.0,324.9647321880112,26.246875879054755,25.95636366252677,12.862183663735212,0.975597428521246,250.0,189.60094286792295,best_sustained,0.0125
1,100.0,150.0,318.2513261321864,1.5838747419056176,1.2872236241380506,0.7758719117065634,0.9458314778361316,250.0,189.60094286792295,best_sustained,0.0125
2,150.0,200.0,318.5296998822275,0.35056422501287443,0.29796331419458966,0.24805049437793636,0.4010356283323314,250.0,189.60094286792295,best_sustained,0.0125
3,200.0,250.0,318.65614940695525,0.27692485864957916,0.25499097478859767,0.15265654985750532,0.4399880176970733,250.0,189.60094286792295,best_sustained,0.0125
0,50.0,100.0,240.1827563978351,367.82441740232923,366.6764695421194,276.2078048299104,0.5230082690896977,300.0,228.15229898524512,best_sustained,0.0125
1,100.0,150.0,218.08201127166365,368.09356502101843,367.0857211773529,337.57585329846637,0.7439822729756875,300.0,228.15229898524512,best_sustained,0.0125
2,150.0,200.0,223.14778201425872,368.5422602805277,366.37319073829843,321.69808327509645,0.7847416169128275,300.0,228.15229898524512,best_sustained,0.0125
3,200.0,250.0,233.93096223595313,368.6213850472331,365.92523982703324,303.31928231675766,0.6825269664449911,300.0,228.15229898524512,best_sustained,0.0125
0,50.0,100.0,196.90931654624146,392.63639277608087,389.9436001226641,361.29078752795607,0.8079300168944417,350.0,266.70376233691485,best_sustained,0.0125
1,100.0,150.0,259.1507889154383,393.02434290221197,391.71146083606664,356.23843785497536,0.7980362437700115,350.0,266.70376233691485,best_sustained,0.0125
2,150.0,200.0,190.39644706409896,393.30456077234317,392.3538757533378,393.21862154294354,0.7396560578390254,350.0,266.70376233691485,best_sustained,0.0125
3,200.0,250.0,233.2706255437865,393.7027020280655,390.45842302676834,335.4417757532572,0.7646013001715678,350.0,266.70376233691485,best_sustained,0.0125
0,50.0,100.0,232.85324567816636,409.7694484820524,403.6444770619529,362.512990352506,0.8104351348338393,400.0,303.2005083702369,best_sustained,0.0125
1,100.0,150.0,184.49507298869918,410.3003471786632,408.3893281973945,415.4847711639749,0.7672602352329252,400.0,303.2005083702369,best_sustained,0.0125
2,150.0,200.0,249.27639595585995,410.36142460313766,409.26441537621275,392.00127388492507,0.7391055571133361,400.0,303.2005083702369,best_sustained,0.0125
3,200.0,250.0,183.14060103980682,410.51238076797966,405.174977054228,379.2390353660022,0.8106809624832978,400.0,303.2005083702369,best_sustained,0.0125
0,50.0,100.0,221.17465061407896,421.53915633745896,418.36514439773,414.5541371281487,0.7700349599202538,450.0,341.5718172250129,best_sustained,0.0125
1,100.0,150.0,213.4520402568538,421.2378905004359,415.880755217018,385.5135982343883,0.8367152876022221,450.0,341.5718172250129,best_sustained,0.0125
2,150.0,200.0,179.34174789910338,421.9277474003507,414.8530741121849,399.96855848432904,0.7563772373176878,450.0,341.5718172250129,best_sustained,0.0125
3,200.0,250.0,190.29863263106483,421.80665944595046,417.6871595593383,419.25725076577856,0.7751013864563696,450.0,341.5718172250129,best_sustained,0.0125
0,50.0,100.0,194.4753765712294,427.65692382474634,422.1740798570328,416.3827441799947,0.795035910485405,500.0,380.88580812995247,best_sustained,0.0125
1,100.0,150.0,192.20826528910064,426.19108556307737,423.7996289483349,415.7964897556407,0.7813106292487375,500.0,380.88580812995247,best_sustained,0.0125
2,150.0,200.0,198.15106576729835,427.2728193702615,420.7465931054357,412.9151589401239,0.7949854213097919,500.0,380.88580812995247,best_sustained,0.0125
3,200.0,250.0,194.2559162973588,426.3086002247211,423.3890776427693,410.6079999935127,0.7885504839138634,500.0,380.88580812995247,best_sustained,0.0125
0,50.0,100.0,184.68404222462974,426.960856444786,418.94883556263704,398.9972210097424,0.8179179848284148,550.0,419.0559644140832,best_sustained,0.0125
1,100.0,150.0,186.6388590557248,425.62956922727034,421.5865831150274,398.12685556140366,0.8009467982376424,550.0,419.0559644140832,best_sustained,0.0125
2,150.0,200.0,194.1138256908156,425.19423902666153,417.56957053197704,414.4743911562703,0.8049061092399757,550.0,419.0559644140832,best_sustained,0.0125
3,200.0,250.0,191.50952063350368,425.97363144726614,423.08695580076784,409.30005013137213,0.7832987023856461,550.0,419.0559644140832,best_sustained,0.0125
0,50.0,100.0,194.31909507811568,416.1529970724809,413.8831644471839,402.19390013349454,0.8012242056101508,600.0,457.8085803363978,best_sustained,0.0125
1,100.0,150.0,158.07053377342575,416.69466539311435,413.796338716608,402.2296034064238,0.7494220505973621,600.0,457.8085803363978,best_sustained,0.0125
2,150.0,200.0,152.553277060098,417.0365461509665,409.6396229572473,382.20827974868826,0.804964891199714,600.0,457.8085803363978,best_sustained,0.0125
3,200.0,250.0,175.46730671175183,416.8745180245622,409.13474152362625,383.30286750756403,0.7937616098885749,600.0,457.8085803363978,best_sustained,0.0125
0,50.0,100.0,171.57093744585046,402.3127484918153,397.8388415363652,398.73450590248393,0.7861332717496856,650.0,494.4853744265939,best_sustained,0.0125
1,100.0,150.0,146.9833047532243,400.8488550655359,386.91862520243734,365.57231566286293,0.8098144115161883,650.0,494.4853744265939,best_sustained,0.0125
2,150.0,200.0,180.86307628443504,399.98224417110913,395.53935328968953,389.26712044011236,0.7781905136215289,650.0,494.4853744265939,best_sustained,0.0125
3,200.0,250.0,137.9070645588746,399.69074825660647,389.81004626921003,367.41327205752464,0.8241038636446069,650.0,494.4853744265939,best_sustained,0.0125
0,50.0,100.0,144.65675391764165,378.0504645839341,370.119085385067,363.07034895578477,0.7964816178075688,700.0,532.8566832813709,best_sustained,0.0125
1,100.0,150.0,165.36899846223997,373.8490175020137,369.0979946806682,365.9850023525293,0.7852845560456072,700.0,532.8566832813709,best_sustained,0.0125
2,150.0,200.0,146.82203019745887,372.94184548502204,359.8264956077038,342.5123951975691,0.8273690813317227,700.0,532.8566832813709,best_sustained,0.0125
3,200.0,250.0,139.18746458847002,373.1762326563261,367.8873169587042,360.76122145673713,0.7808720813555332,700.0,532.8566832813709,best_sustained,0.0125
0,50.0,100.0,138.34483337511153,337.14915371873974,334.3609765276529,315.2220276109305,0.7852481591864386,750.0,570.0736739678696,best_sustained,0.0125
1,100.0,150.0,140.55662905789768,338.5117478002856,327.5479523014332,322.13524786695194,0.8170599380154723,750.0,570.0736739678696,best_sustained,0.0125
2,150.0,200.0,137.43529972049328,337.7215349380285,333.11121964281773,319.5185831874461,0.7886196907832549,750.0,570.0736739678696,best_sustained,0.0125
3,200.0,250.0,139.7635884406252,337.70381356166564,331.67635441012465,323.9118183683072,0.818573678456656,750.0,570.0736739678696,best_sustained,0.0125
0,50.0,100.0,121.27793033493572,297.02503348013835,293.529626819047,286.0739442319197,0.8208165339771587,800.0,606.2950294894458,best_sustained,0.0125
1,100.0,150.0,134.55696274545963,296.56377417515154,293.1221408242081,284.63469666251115,0.8460904026194015,800.0,606.2950294894458,best_sustained,0.0125
2,150.0,200.0,142.37460026152934,296.9996526089138,293.0628346890366,299.0783119727316,0.7997927100871076,800.0,606.2950294894458,best_sustained,0.0125
3,200.0,250.0,118.55689299324939,296.47103635656606,293.0958443795863,284.3438100902153,0.8367356656196984,800.0,606.2950294894458,best_sustained,0.0125
0,50.0,100.0,130.79494259048005,249.95470154916435,247.47912110300314,248.71168947952427,0.8595451326613314,850.0,645.4819548424252,best_sustained,0.0125
1,100.0,150.0,112.51502540265176,247.81330637631243,245.05876519052873,245.75339473931595,0.8607956740574494,850.0,645.4819548424252,best_sustained,0.0125
2,150.0,200.0,126.00718950299982,247.19681808967783,245.61294538723212,251.68312819415834,0.8497188882112652,850.0,645.4819548424252,best_sustained,0.0125
3,200.0,250.0,129.63794744103313,246.5298185003599,244.4477121989739,245.49854006109436,0.8663326235087407,850.0,645.4819548424252,best_sustained,0.0125
0,50.0,100.0,122.39536409357373,78.38098237867267,30.915792261312177,10.728969034469436,0.0922022530717036,900.0,682.444649204679,best_sustained,0.0125
1,100.0,150.0,121.01391114383259,0.20550188842705097,0.17739423458004921,0.04213508198100911,0.06811758257541778,900.0,682.444649204679,best_sustained,0.0125
2,150.0,200.0,121.00038129467649,0.22570692675249404,0.17894722803569607,0.050644976961145484,0.08765804441973424,900.0,682.444649204679,best_sustained,0.0125
3,200.0,250.0,121.01717196340236,0.22361657492997722,0.1928220552499198,0.080382609994457,0.1613373269906032,900.0,682.444649204679,best_sustained,0.0125
0,50.0,100.0,114.67961391498707,0.6490422864039544,0.5343344713205624,0.0833865314655405,0.06898639148240493,950.0,721.2714260182299,best_sustained,0.0125
1,100.0,150.0,114.71765905862829,0.24962478424826884,0.2083751728157779,0.052291859750362595,0.05476060043336595,950.0,721.2714260182299,best_sustained,0.0125
2,150.0,200.0,114.70125256551141,0.237284539309087,0.18783907525720167,0.05020333251726151,0.0671885557022871,950.0,721.2714260182299,best_sustained,0.0125
3,200.0,250.0,114.71071637062141,0.24486764517354231,0.2138408934346785,0.04625285900949162,0.042930411685879855,950.0,721.2714260182299,best_sustained,0.0125
0,50.0,100.0,107.08568615945505,0.9659149778075147,0.6487936939539054,0.3099638646160008,0.11962695146849767,1000.0,756.6243660265701,best_sustained,0.0125
1,100.0,150.0,107.04696348719763,0.8191768866250726,0.709490627267499,0.23526302261278545,0.08111494995613422,1000.0,756.6243660265701,best_sustained,0.0125
2,150.0,200.0,107.04028784678266,0.6931499669209131,0.5465909164193761,0.16109947734425517,0.03843997126610499,1000.0,756.6243660265701,best_sustained,0.0125
3,200.0,250.0,107.0427338346362,0.6311320526751558,0.5685910100195741,0.04431290918124135,0.0026235646198964346,1000.0,756.6243660265701,best_sustained,0.0125
0,50.0,100.0,103.7642552445334,0.4721133468129892,0.3967790268984288,0.13809492243491805,0.02673782254236934,1100.0,834.7865599618726,best_sustained,0.0125
1,100.0,150.0,103.72865045273166,0.5307269327529127,0.42495217787444517,0.1443862632274951,0.06471480380171812,1100.0,834.7865599618726,best_sustained,0.0125
2,150.0,200.0,103.74252433631447,0.5995495879751758,0.426048364330498,0.3350209834430743,0.1172923045646066,1100.0,834.7865599618726,best_sustained,0.0125
3,200.0,250.0,103.74661416032872,0.5036932662658984,0.4524594337582073,0.20354262209583265,0.03248824661784444,1100.0,834.7865599618726,best_sustained,0.0125
0,50.0,100.0,97.0902156766699,0.7363487961625736,0.575898567934729,0.17517802799940355,0.10385635982925889,1200.0,906.8051472486442,best_sustained,0.0125
1,100.0,150.0,97.07333250559823,0.5795646918162305,0.4923422930043273,0.05207294450854561,0.011576226096010278,1200.0,906.8051472486442,best_sustained,0.0125
2,150.0,200.0,97.0813469101871,0.6967105358575765,0.5476789760380285,0.12426164799315596,0.05733922518117973,1200.0,906.8051472486442,best_sustained,0.0125
3,200.0,250.0,97.06333342969117,0.7082672496791531,0.590475426451178,0.04657573929219049,0.007634830304310336,1200.0,906.8051472486442,best_sustained,0.0125
0,50.0,100.0,93.16267675765565,6.192349087887905,5.316009609234044,4.1819941042205295,0.9681699129576268,50.0,37.99008122008859,best_sustained,0.00625
1,100.0,150.0,95.61568097342314,0.7713888702434986,0.6410015103187447,0.9234894120661021,0.6563517590960046,50.0,37.99008122008859,best_sustained,0.00625
2,150.0,200.0,95.68212338667212,0.19403615331768265,0.1673095860273719,0.37191318168449655,0.1569354089270717,50.0,37.99008122008859,best_sustained,0.00625
3,200.0,250.0,95.94116661686161,0.4416040296351156,0.40560358105535954,0.302021790576343,0.32639848471481303,50.0,37.99008122008859,best_sustained,0.00625
0,50.0,100.0,174.9028183552876,12.906089823529612,10.743280380044752,10.405385612752703,0.9901081086551562,100.0,76.17083384633712,best_sustained,0.00625
1,100.0,150.0,178.55778440299142,0.7048540932203196,0.6089247962778188,0.4469509150050468,0.6342843243968426,100.0,76.17083384633712,best_sustained,0.00625
2,150.0,200.0,178.76607944448378,0.19742540751559545,0.1707221156979415,0.22847606872021703,0.06455995557851812,100.0,76.17083384633712,best_sustained,0.00625
3,200.0,250.0,178.84616800417166,0.35642106488620584,0.31351473814646624,0.36036281330539477,0.14367219620589122,100.0,76.17083384633712,best_sustained,0.00625
0,50.0,100.0,242.76314953980628,10.230526951975634,7.678619625062481,4.860514868471746,0.8447506630881454,150.0,114.17150902555795,best_sustained,0.00625
1,100.0,150.0,243.53943022503609,0.3248604654320957,0.2769612697830155,0.21732622796296241,0.5833725400338201,150.0,114.17150902555795,best_sustained,0.00625
2,150.0,200.0,243.63699782985074,0.2722889888128748,0.2335966358319297,0.19076928355036937,0.6706673799649657,150.0,114.17150902555795,best_sustained,0.00625
3,200.0,250.0,243.75830235672035,0.29364305688272907,0.24978098889607736,0.02468759974333426,0.11465410195325099,150.0,114.17150902555795,best_sustained,0.00625
0,50.0,100.0,294.3697290920164,6.291687148584344,6.146472535555745,3.3968211547652647,0.7204203012580981,200.0,152.16154020295048,best_sustained,0.00625
1,100.0,150.0,291.386449926016,0.2854765504829402,0.24820398950657818,0.015520961352160424,0.020338988078227316,200.0,152.16154020295048,best_sustained,0.00625
2,150.0,200.0,291.5784394015933,0.5102162590594048,0.4434675115126083,0.248972247182494,0.845149847749617,200.0,152.16154020295048,best_sustained,0.00625
3,200.0,250.0,291.9338084341405,0.5371559193544044,0.4702689905586226,0.26322053305987053,0.8606230330800786,200.0,152.16154020295048,best_sustained,0.00625
0,50.0,100.0,324.97544671855815,26.213556874380345,25.923602251524926,12.970484491576643,0.9747879090859192,250.0,189.60094286792295,best_sustained,0.00625
1,100.0,150.0,318.2622802741951,1.5631323341037842,1.270555154095689,0.7712084591882695,0.9456547258032486,250.0,189.60094286792295,best_sustained,0.00625
2,150.0,200.0,318.5972832051519,0.3353054344217412,0.28428852437320984,0.21614630668089155,0.30982655504853585,250.0,189.60094286792295,best_sustained,0.00625
3,200.0,250.0,318.7197410059731,0.2729612129186876,0.2503731046401185,0.1460353540650543,0.4173564155099314,250.0,189.60094286792295,best_sustained,0.00625
0,50.0,100.0,238.91690410007476,367.77661405157664,366.6350978982535,286.4679201231353,0.5356612483168903,300.0,228.15229898524512,best_sustained,0.00625
1,100.0,150.0,216.69684842745207,368.0326376482353,367.0380975228509,342.1931360987388,0.7464874023163657,300.0,228.15229898524512,best_sustained,0.00625
2,150.0,200.0,224.43480527749026,368.5429437720518,365.5685699883593,318.14612299602663,0.7738999773240406,300.0,228.15229898524512,best_sustained,0.00625
3,200.0,250.0,236.29467861066487,368.514860380131,366.3466879165874,301.2505996227014,0.679698451659444,300.0,228.15229898524512,best_sustained,0.00625
0,50.0,100.0,198.12899423645354,392.43553188112554,389.6663135937645,359.9212642013109,0.7963359829412078,350.0,266.70376233691485,best_sustained,0.00625
1,100.0,150.0,261.45327695097694,393.19859554710456,391.93342986658405,355.75092126438676,0.7835247082615473,350.0,266.70376233691485,best_sustained,0.00625
2,150.0,200.0,192.06307133267853,393.4529628763752,391.9660722005261,387.9710555099384,0.746894361637221,350.0,266.70376233691485,best_sustained,0.00625
3,200.0,250.0,234.99114174319323,393.46733579219205,390.46195094724,335.9545178044945,0.7706367079973531,350.0,266.70376233691485,best_sustained,0.00625
0,50.0,100.0,235.4602739438434,409.8561541849741,404.3498710367044,360.9470875647714,0.816809125605674,400.0,303.2005083702369,best_sustained,0.00625
1,100.0,150.0,184.33386055297805,409.9122054962876,409.08168179946614,413.2246264652782,0.748090795667802,400.0,303.2005083702369,best_sustained,0.00625
2,150.0,200.0,247.10512778784567,410.35771533234305,408.0668502805404,395.71273791410454,0.759699853638696,400.0,303.2005083702369,best_sustained,0.00625
3,200.0,250.0,189.48526414248474,410.314769159492,404.2410008900237,374.21545759515624,0.8062541997468987,400.0,303.2005083702369,best_sustained,0.00625
0,50.0,100.0,223.16713171940475,421.6447313138996,417.26926048110676,415.186538628044,0.7573503987686059,450.0,341.5718172250129,best_sustained,0.00625
1,100.0,150.0,216.6891353727862,421.45657293165465,416.2695431916849,382.7953748543478,0.8066610324852319,450.0,341.5718172250129,best_sustained,0.00625
2,150.0,200.0,176.58577281160512,421.3811610112711,416.17828162847263,387.0556509351151,0.7643328194376597,450.0,341.5718172250129,best_sustained,0.00625
3,200.0,250.0,188.91970399962167,421.59490760521686,416.8153681084078,421.36490067925837,0.7727184568444658,450.0,341.5718172250129,best_sustained,0.00625
0,50.0,100.0,191.39405709177976,427.2926964199487,423.6602065812156,417.4891305721064,0.7903354736588901,500.0,380.88580812995247,best_sustained,0.00625
1,100.0,150.0,194.0510945564713,426.8494519639129,421.7201854332753,411.60851995906705,0.7804671431483844,500.0,380.88580812995247,best_sustained,0.00625
2,150.0,200.0,195.71489287205796,427.0952492706853,421.4624225816636,412.6500862288398,0.794262537037322,500.0,380.88580812995247,best_sustained,0.00625
3,200.0,250.0,196.61807229029628,426.87837597915143,422.33404003034053,412.24006926270624,0.7833417894737598,500.0,380.88580812995247,best_sustained,0.00625
0,50.0,100.0,186.0884426290309,426.63668402688364,421.88838580920117,398.68903097634626,0.7887425980717367,550.0,419.0559644140832,best_sustained,0.00625
1,100.0,150.0,192.11710497709643,425.6907436413178,416.88706291466656,400.60693078400647,0.8148760590518404,550.0,419.0559644140832,best_sustained,0.00625
2,150.0,200.0,196.93095306914583,425.01201562163106,421.1850553913443,417.0662988637962,0.7953330203254436,550.0,419.0559644140832,best_sustained,0.00625
3,200.0,250.0,182.29805076377315,425.30610346373527,421.4418008100752,403.6032459942293,0.7443018943103248,550.0,419.0559644140832,best_sustained,0.00625
0,50.0,100.0,201.43754922213284,417.6609612280296,410.80651826333013,405.5891042820992,0.808348142593971,600.0,457.8085803363978,best_sustained,0.00625
1,100.0,150.0,154.23302382584654,416.5782961674338,407.3631260779305,394.50079056473066,0.7960775312119903,600.0,457.8085803363978,best_sustained,0.00625
2,150.0,200.0,158.03673022298028,416.0250337246948,411.40299258358004,385.5432319708457,0.792971891071897,600.0,457.8085803363978,best_sustained,0.00625
3,200.0,250.0,190.02765021081174,415.16081274286995,405.0728984996159,389.66968137757607,0.8024892445624943,600.0,457.8085803363978,best_sustained,0.00625
0,50.0,100.0,168.3573827536115,400.8562944346439,397.0797354652251,396.8490848147242,0.7846272513176815,650.0,494.4853744265939,best_sustained,0.00625
1,100.0,150.0,154.90261934605098,398.50505703017643,387.4372323155085,367.35493541297814,0.8112516628006732,650.0,494.4853744265939,best_sustained,0.00625
