R0_ohm,Ea_over_k_K,Ea_eV,Rm_ohm,w_K,Tc_K,beta_per_K,T_cooling_transition_K,T_heating_transition_K,bootstrap_sample
0.7128786938903519,2582.0063261752716,0.22250008997244589,18.849295660916244,6.803666792246487,333.42784858049026,0.30389926635907727,330.026015184367,336.82968197661353,146.0
0.7936776488157737,2547.489274607716,0.21952564060665325,18.061076508374278,6.836267241663531,333.4781779368699,0.3077196253888815,330.0600443160381,336.89631155770167,147.0
1.6027831421912275,2322.371094896726,0.20012645682760916,17.67093147547519,6.917854104151624,333.23547627760007,0.2912711584941288,329.77654922552426,336.6944033296759,148.0
0.968652016544563,2471.77549488672,0.21300113188283842,18.45067808991482,6.875162798410338,333.51327337918923,0.3123578836248164,330.0756919799841,336.9508547783944,149.0
1.6532305647175864,2314.7042273914903,0.199465777303927,18.638966834643046,7.092155653654611,333.1592842474722,0.2842068847173194,329.61320642064493,336.7053620742995,150.0
1.6248021632815488,2321.9798958262027,0.20009274589998433,17.864381714129784,7.055071911827943,333.25448682888555,0.2924163200969863,329.7269508729716,336.7820227847995,151.0
0.4034150290140091,2748.3819330098754,0.23683723048005856,18.698746922011356,6.9384325653761945,333.85128028022405,0.3062839194624681,330.38206399753597,337.3204965629121,152.0
0.7347515966405047,2561.174502420537,0.22070494229494794,18.52703222904576,7.085165656140195,333.47650629882526,0.295816270097277,329.93392347075513,337.0190891268954,153.0
0.80291788292534,2534.3210085985206,0.2183908872398142,18.554190378168958,7.160376129889713,333.46674113557407,0.3099164875942544,329.8865530706292,337.04692920051895,154.0
0.6657150445884201,2592.4801935518117,0.22340265802970224,18.710206330441878,7.216752073991595,333.44828197435163,0.2906772593083837,329.8399059373558,337.05665801134745,155.0
0.43961195688511867,2717.590963254394,0.23418387000162708,18.205659849151974,6.878229377090772,333.4870481089762,0.29177071108920105,330.0479334204308,336.92616279752156,156.0
0.5463476831341445,2653.7253915581896,0.2286803608488836,18.462461542800657,6.974383493276777,333.5543989932984,0.28724085628702306,330.06720724665996,337.0415907399368,157.0
0.7256246924669274,2571.342573353312,0.22158115885354174,17.67663068622928,6.887018459593871,333.5554889028955,0.2923974860697158,330.1119796730986,336.9989981326924,158.0
1.9293206033743158,2271.8737882090154,0.1957749356219949,18.412303068158327,6.421019313358118,333.13727441911567,0.2888116941458318,329.9267647624366,336.3477840757947,159.0
0.757904009713246,2551.2913205240407,0.2198532755740372,17.542437324837188,7.096717039321285,333.70525534052365,0.31728556392639834,330.156896820863,337.2536138601843,160.0
0.4772901475696521,2689.236676549916,0.23174048662223926,18.17174501220986,6.904612027753385,333.5527208310283,0.298047685352841,330.1004148171516,337.005026844905,161.0
0.4803066554861835,2698.9676593697586,0.23257903784149306,17.6214827024025,7.144266251507794,333.7552353184924,0.3109541450548623,330.1831021927385,337.3273684442463,162.0
0.6542987719734893,2598.5681778138573,0.22392727992250083,18.427547349693924,6.997559967707393,333.77442785292254,0.314484541876891,330.27564786906885,337.27320783677624,163.0
1.1356607178747125,2429.6783235662533,0.20937347833627873,17.40658192959731,6.722584236925171,333.2839323169535,0.2943864182753128,329.9226401984909,336.6452244354161,164.0
1.1410727796530495,2425.227130310621,0.2089899041793052,17.71309265006732,6.838049629274925,333.3152958337346,0.29513007674151426,329.8962710190971,336.73432064837203,165.0
0.672427318555914,2595.9464343219142,0.2237013555485253,18.502346709897388,7.145030246296033,333.53836120684974,0.3028962691920854,329.9658460837017,337.1108763299978,166.0
0.9066713768530008,2496.987986745892,0.21517377632999793,18.07822276188004,6.85969633196048,333.47499356443467,0.30007850008602216,330.04514539845445,336.9048417304149,167.0
0.592101249647699,2625.6374877405533,0.22625993257060786,18.357912164408347,6.939301939576784,333.72955469021167,0.30362208840243854,330.25990372042327,337.1992056600001,168.0
0.9862361510538264,2466.0067325731434,0.21250401840918487,18.07655215098667,7.201195165474396,333.647257317639,0.30643385118702227,330.0466597349018,337.2478549003762,169.0
0.43244179252914655,2723.297032096558,0.2346755809699155,17.625850462273743,6.735846410582399,333.612095421129,0.2985987483184983,330.2441722158378,336.98001862642025,170.0
